Image URL,Credit,Caption,Alt text
endometriosis.png,M,endometriosis,a simply drawn pink and white uterine system with red uterine lining and red splotches on other parts of it.
fall risk m.png,M,fall risk,a yellow triangle with a red exclamation mark in it. below is a falling yellow figure with vertical motion lines above them and red impact shapes below them.
ekg dusty.png,Dusty,EKG/ECG (electrocardiogram),A gray torso and arm with sensors on it and wires leading from them to a screen with a red heart rate line on it.
eye pressure test rae.png,Rae,eye pressure test,a light skinned person’s face is viewed from the side as a tonometer is placed really close to their eye
Female Pregnancy Esrah.png,Esrah,female pregnancy,"a person cradling her belly, which has a fetus symbol over it. There is a purple female symbol by her."
emergency medical.png,Plum,emergency (medical),"A drawing of the Star of Life symbol. It is six blue rectangles extending from a center point to resemble a star. Inside is a white icon of the Rod of Asclepius, which is a snake curled around a pole"
eyestrain.png,M,eyestrain,a brown eye with two jagged red lines in it and five jagged red lines outside it. the image is low contrast.
Global Pandemic Rae.png,Rae,Global Pandemic,an earth-like planet with blobby green landmasses in a blue ocean and ice caps on the top and bottom. A grey and red virus sits in an uppe corner and has red arrows going from it to each landmass
friction burn 2.png,Neon,friction burn,A blue and white toned drawing of a hand and wrist with friction burn on the wrist.
heart murmur wolf.png,Wolf,heart murmur,a pink heart with a darker outline with a pale gray speech bubble pointing to it
friction burn 1.png,Neon,friction burn,A yellow toned drawing of a hand and wrist with friction burn on the wrist.
gender affirming care vixen.png,Vixen,gender affirming care,"A black a grey stethoscope, its curled down and the heart piece is on top of the transgender symbol, the symbol is the colours of the trans flag, consisting of Blue, Pink and White."
heatstroke bh.png,blackholemojis,heatstroke,"a person sitting on the ground next to the sun and a red caution triangle. Their skin is red and dry looking, their head is spinning with dizziness, their body is letting off heat, and there are confusion question marks next to their head."
hand xray.png,Proxy,hand X-ray,A hand x-ray.
heart attack wolf.png,Wolf,heart attack,A pink heart with darker colored fracture lines next to red lightning bolt.
Male Pregnancy Esrah.png,Esrah,male pregnancy,"a person cradling his belly, which has a fetus symbol over it. There is a blue male symbol by him."
heat exhaustion bh.png,blackholemojis,heat exhaustion,"a person next to a sun and a yellow caution triangle. Their skin is pale, they’re holding one hand to their head, their head is spinning with dizziness, they have little headache lines radiating from their head, and they are sweating."
hospitalized.png,Petri,hospitalized,A drawing of a person inside a hospital
internal bleeding rae.png,Rae,internal bleeding,a distressed looking orange figure with an arrow pointing to inside them and a drop of blood
high blood sugar ot.png,Ottertime,high blood sugar,three red drops of blood above two sugar cubes. On the right of them is a wavy orange-pink gradient arrow pointing upwards.
inpatient chrome.png,cytochrome-sea,inpatient,"image of an entirely red clock face with a building with a red cross and a brain on it, representing a psychiatric hospital. a highlighted arrow circles the clock face entirely"
i need to go to the hospital.png,Petri,I need to go to the hospital.,A drawing of an arrow pointing towards a hospital.
hormonal IUD neon.png,Neon,hormonal IUD,"A blue plastic T shaped intrauterine device, it has a small brown string tied through the loop at the bottom."
IOP intensive outpatient program chrome.png,cytochrome-sea,IOP / intensive outpatient program,"image of a white clock face with a section taken out of it, that is colored green. on the clock face is a a building with a red cross and a brain on it, representing a psychiatric hospital. a highlighted arrow circles the clock"
line scar.png,Blackholemojis,line scar,a limb with a plain line scar.
hyperventilate dusty 1.png,Dusty,hyperventilate,A minimalist pair of lungs with a running rabbit over them.
iron deficiency esrah 1.png,Esrah,iron deficiency,"a grey container with a rounded bottom, partially filled with red liquid, with a shiny grey box that reads “Fe” for iron on it. There is a red exclamation point next to it."
low salt rae.png,Rae,low salt,a salt shaker with a red down arrow
hyperventilate dusty 2.png,Dusty,hyperventilate,A minimalist pair of lungs with a speedometer in the red shaded maximum measurement.
iron deficiency esrah 2.png,Esrah,iron deficiency,"a grey container with a rounded bottom, partially filled with red liquid, with a shiny grey box that reads “iron.” There is a red exclamation point next to it."
Misdiagnosis.png,Vixen,misdiagnosis,"a rough crayon textured, hand-drawn picture of a fluffy yellow cat with blue eyes and an angry expression. Above the cat's head is a bold red symbol: a circle with a slash through it (like a 'no' or 'prohibited' sign) that overlaps with a white document or paper. To the right of this symbol is a red arrow pointing forward. The overall tone of the image seems to represent frustration or rejection."
i can't breathe ottertime.png,Ottertime,I can't breathe,a yellow person in pain holding their hands to their chest. There are red zigzags around them to emphasize their distress. There is a light red bubble with an light red to red gradient arrow pointing to the person. Inside that bubble is a pair of pink lungs and a red X on the corner of the lungs
Lightheaded Vixen.png,Vixen,lightheaded,"A humanoid chocolate-point siamese cat with dull blue scratchy eyes and an uncomfortable face. Around it is little white clouds, and a white cloud on its forehead, by its left ear is a red arrow pointing upwards, next to it is a yellow balloon. it has its paw to its chest."
misdiagnosis ottertime.png,OtterTime,misdiagnosis,"a lavender person with a purple swirl on their chest. Above them is a medical paper with a blue star on it, as well as squiggles representing words. There is a red arrow pointing from the paper to the person. The blue star and purple swirl represent different disabilities"
inpatient mental health treatment dusty.png,Dusty,inpatient mental health treatment,"A brain with a red medical symbol next to it in a large building composed of rectangles, with a large sign above it with another red medical symbol."
misdiagnosed bh.png,Blackholemojis,misdiagnosed,"a person with a yellow rectangle over their head, showing a Red Cross, a small picture of them, and bullet points with writing. The person is tilting their head to one side and looks dissatisfied. There is a yellow caution sign by them, and a speech bubble next to them has a red X in it."
myoclonic seizure 3.png,M,myoclonic,"A person with motion lines around their head and arm. Their head is tilted a little, and their arm is jerking inwards. they have glasses, a formal shirt, and a watch or bracelet. they have pale skin, brown hair, and a pale blue shirt."
iv.png,Neon,IV,"the forearm of a person with white skin, on their arm is an IV drip taped down with medical tape."
myoclonic seizure 2.png,M,myoclonic,"A person with motion lines around their head and arm. Their head is tilted a little, and their arm is jerking inwards. they have glasses, a formal shirt, and a watch or bracelet. they have brown skin, black hair, and a pale blue shirt."
nauseous budget.png,Bear,nauseous,"A simple yellow person with an upset expression, a green hue around the middle of their face. A hand is covering half of their mouth, while there are dark lime swirls and other marks to signify a sick feeling"
low blood sugar ot.png,Ottertime,low blood sugar,three red drops of blood above two sugar cubes. On the right of them is a wavy mint-indigo gradient arrow pointing downwards
myoclonic.png,Samuel,myoclonic,"someone's left hand/arm, drawn as white, shaking/spasming"
nocturia.png,Rae,nocturia,"a dark blue square containing a crescent moon and a clock, representing night, and a yellow droplet, representing urination."
medical mystery petri.png,Petri,medical mystery,A drawing of a stethoscope. Next to it are two black question marks.
NICU dtcd.png,dtcd,NICU (neonatal intensive care unit),"a hospital with a tall central building and two shorter buildings, one on each side. On the hospital sign there is a white cross in a red square and a baby wearing a diaper"
nosebleed levi.png,Levi,nosebleed,"a cartoon yellow nose, with a drop of blood coming out of each nostril."
med tech bh.png,Blackholemojis,med tech,"a person wearing blue scrubs, with a grey computer."
not contagious vixen.png,Vixen,not contagious,"a simple illustration of a red circle with a diagonal line through it, symbolizing a prohibition sign. Inside the circle are two stick figures, one yellow and one blue, facing each other. Between them, there's a dotted line with arrows pointing towards each other, Around the figures, there are several green star-shaped objects, symbolizing viruses."
not covid vixen.png,Vixen,not covid,"a red circle with a slash through it, symbolizing a prohibition sign. Inside the circle is a stylized image of a coronavirus, depicted with a red, spiky surface."
my arms feel weak dusty.png,Dusty,my arms feel weak,A yellow arm with dark blue waves rising from it.
pacemaker 2.png,Plum,pacemaker,A drawing of a heart with a pacemaker next to it. The leads go into the superior vena capa.
nurse bh.png,Blackholemojis,nurse,a person wearing blue scrubs with a stethoscope.
my legs feel weak dusty.png,Dusty,my legs feel weak,A yellow leg with dark blue waves rising from it.
phlebotomist vinter.png,vinter,phlebotomist,yellow character wearing a collared shirt with a red cross medical symbol next to a red drop of blood
open heart surgery bh.png,Blackholemojis,open heart surgery,A heart with an open zipper up the middle.
myoclonic seizure 1.png,M,myoclonic,"A person with motion lines around their head and arm. Their head is tilted a little, and their arm is jerking inwards. they have glasses, a formal shirt, and a watch or bracelet. they have light brown skin, dark hair, and an off-white shirt."
physiotherapy talksense.png,TalkSense,physiotherapy,"a white person with black hair wearing a pink sweater and green trousers sitting on an orange shape, being positioned by a blonde white person behind them wearing a white buttonup and blue trousers."
out of breath meabh.png,Méabh,out of breath,"A drawing of a yellow person semi hunched over looking distressed, they have a hand on their chest and there is a drawing of blue colored breath coming out of their mouth"
myoclonic seizure yellow.png,M,myoclonic,"A person with motion lines around their head and arm. Their head is tilted a little, and their arm is jerking inwards. they are emoji yellow and featureless."
plantar fasciitis dusty.png,Dusty,plantar fasciitis,"A yellow foot from below with bright red above the heel, and travelling up the arch."
photosensitive samuel.png,Samuel,photosensitive,"a sun in the right upper corner, with an arm (shown as white) displaying irritation and itchiness."
neurotoxin.png,Ani,neurotoxin,A drawing of a brain. over the brain is a triangle with a red exclamation point
poison.png,froggygolem,poison,a green droplet with white skull and crossbones surrounded by green blobs.
poison control plum 2.png,Plum,poison control,"A drawing of a cartoony skull and crossbones on a red background, surrounded by a green ring. At the bottom of the ring is a small green circle with a white plus sign inside - a symbol for first aid."
nosebleed.png,Pheonix,nosebleed,yellow nose with trickle of blood coming from it
psychiatric advance directive chrome.png,cytochrome-sea,psychiatric advance directive,image of 2 white pieces of paper with a blue shield on it. in the corner are two red skip arrows. next to the document is a brain.
poisonous.png,froggygolem,poisonous,spiky green blob containing green droplet with white skull and crossbones has piece bitten off that is in mouth of brown corner . green drips down into pink stomach. there is a green puddle on surface.
Non Binary Pregnancy Esrah.png,Esrah,Non Binary Pregnancy,"a person cradling their belly, which has a fetus symbol over it. There is a green circle with a nonbinary symbol by them."
psychiatrist 2.png,Plum,psychiatrist,"A drawing of a circular diagram showcasing the “cycle” of psychiatry. A simple yellow person has their cartoony brain visible, which has a red scribble inside. An arrow goes from them, through a speech bubble containing the same red scribble, and to another simple yellow person glowing red, dressed in a white undershirt and light blue button-up. An arrow goes from them, through a bottle of prescription pills and a paper prescription, and back to the first person."
psychiatry.png,Plum,psychiatry,"A drawing of a circular diagram showcasing the “cycle” of psychiatry. A simple yellow person has their cartoony brain visible, which has a red scribble inside. An arrow goes from them, through a speech bubble containing the same red scribble, and to another simple yellow person dressed in a white undershirt and light blue button-up. An arrow goes from them, through a bottle of prescription pills and a paper prescription, and back to the first person."
pacemaker 1.png,Plum,pacemaker,"A drawing of a pacemaker with two leads coming out of the top left. In place of a logo, it bears an icon of a beating heart, a left facing arrow, and a lightning bolt."
referral esrah.png,Esrah,referral,"a doctor with a medical red cross symbol next to her, and a paper in front of her that shows a green “go” arrow and the silhouette of another doctor with a red cross symbol. The doctor is a middle aged woman with pale skin. She wears a white doctor’s coat, a stethoscope, pink scrubs, and a mauve hijab."
rabies dtcd 1.png,dtcd,rabies,"the rabies virus, a cylindrical virus with spike proteins on its exterior. The symbol has been falsely colored purple"
platelet.png,M,platelet / thrombocyte,"a red platelet or thrombocyte, which is a small wiggly type of blood cell"
scarring on limb.png,Blackholemojis,scarring on limb,a nondescript jointed limb with line scars on the upper and lower halves.
rabies dtcd 2.png,dtcd,rabies,"symbol of a dog, foaming and drooling, with a rabies virus next to it."
poison control plum.png,Plum,poison control,"A drawing of a cartoony skull and crossbones, colored white, surrounded by a green ring. At the bottom of the ring is a small green circle with a white plus sign inside - a symbol for first aid."
seizure vixen.png,Vixen,seizure,a stylized graphic of a brain outlined in pink with a yellow jagged line resembling a heart rate monitor or waveform in the center.
residential mental health treatment dusty.png,Dusty,residential mental health treatment,A brain with a red medical symbol next to it in a gray house shape
port.png,Neon,port,A medical port with a small length of tubing connected to it.
self diagnosed bh.png,Blackholemojis,self diagnosed / unofficially diagnosed,"a person with a tan rectangle over their head, showing a magnifying glass, a small picture of them, and bullet points with writing."
scars.png,Blackholemojis,scar,"a nondescript limb with three different scars on it: a scar with stitch scar dots, a plain line scar, and a burn scar. All go across the limb in the same direction, just to show different types of scars"
psychiatrist 1.png,Plum,psychiatrist,"A drawing of a circular diagram showcasing the “cycle” of psychiatry. A simple yellow person has their cartoony brain visible, which has a red scribble inside. An arrow goes from them, through a speech bubble containing the same red scribble, and to another simple yellow person glowing orange, dressed in a white undershirt and light blue button-up. An arrow goes from them, through a bottle of prescription pills and a paper prescription, and back to the first person."
status epilepticus 2.png,Samuel,status epilepticus,more than 1 seizure in a 5 minute period (< 1 in 5min 🕜) with a purple butterfly and purple ribbon (symbols for status epileticus)
shunt.png,M,shunt,A brain with a shunt in it.
psychiatrist vinter.png,vinter,psychiatrist,a simplified yellow character wearing a collared shirt with the red cross healthcare symbol. next to the character is a simplified brain. inside the brain is a dark red whirlwind
stethoscope petri.png,Petri,stethoscope,A drawing of a light gray stethoscope.
stent.png,Ani,stent,A simple drawing of a vein with a gray mesh in the middle of it
PVCs.png,Wolf,premature ventricular contraction (PVC),"A pink heart with a darker outline. In the upper right is a hand timer, with a portion shaded red with a red arrow pointing to it, with a green exclamation point farther along, indicating that the time didn't go as long as it was supposed to."
stroke m.png,M,stroke,a brain with a small dark red impact shape on it and an orange circle around the impact shape.
sunburn 2.png,Esrah,sunburn,a pale arm held out with a sun in the corner and smoke lines coming off the burnt ulterior arm and forearm.
ringworm koda.png,Koda,ringworm,a generic pink worm with a line crossing it on one end and a small rectangle colored in on the center of its body. around it is a circle in the same pink color the worm is drawn in
sunburn 1.png,Esrah,sunburn,an emoji yellow arm held out with a sun in the corner and smoke lines coming off the burnt ulterior arm and forearm.
sunburn 5.png,Esrah,sunburn,a brown arm held out with a sun in the corner and smoke lines coming off the burnt ulterior arm and forearm.
sedated.png,M,sedated,"an emoji yellow head with closed eyes with shadows underneath them, and a blue arrow leading from a pill bottle into their brain, which is turning from pink to grey around the arrow. there are 'z's next to the face."
sunburn 4.png,Esrah,sunburn,a mid-brown arm held out with a sun in the corner and smoke lines coming off the burnt ulterior arm and forearm.
sundowning m.png,M,sundowning,a setting sun over a body of water. Above the sun is a dark red spiral shape.
status epilepticus 1.png,Samuel,status epilepticus,1 seizure longer than 5 minutes (1 < 5min 🕜) with a purple butterfly and purple ribbon (symbols for status epileticus)
sunburn.png,Rae,sunburn,"a simply drawn, very pink hand with a yellow sun symbol on it. Red pain lines squiggle out from the hand."
suture.png,M,suture,curved black lines closing a red divide
stroke vixen.png,Vixen,stroke,a stylized graphic of a brain outlined in pink with a yellow lightning bolt in the center.
surgery scar.png,Blackholemojis,surgery scar,a limb with a scar bordered by scar dots from stitches
tachycardia esrah.png,Esrah,tachycardia,"a fast heart rhythm pictured above a rabbit with a cloud behind it, indicating it’s fast."
sunburn 3.png,Esrah,sunburn,a tan arm held out with a sun in the corner and smoke lines coming off the burnt ulterior arm and forearm.
syncope vixen.png,Vixen,syncope,"A simplified yellow figure with animal features hunched over and frowning. One of their eyes is a spiral, and they have two rings around their head. Little symbols that look like starbursts or popping bubbles are around their head as well. Close to their open, non-spiral eye is a series of progressively smaller waves that eventually turn into a single long wavy line as it goes farther away from them."
tachycardia rae.png,Rae,tachycardia,a red non-anatomy heart shape with a yellow lightning bolt in the center and a fast heart rate monitor line below it
sunburn 6.png,Esrah,sunburn,a dark brown arm held out with a sun in the corner and smoke lines coming off the burnt ulterior arm and forearm.
tachycardia.png,Plum,tachycardia / high heart rate,"An anatomical heart with motion blur, shaky lines around it, and a lightning bolt in its center to represent it beating fast. There is a drawing of an EKG showing a fast heart rate at the bottom."
telehealth ani.png,Ani,telehealth,drawing of a black phone with a dark grey screen on the screen is a large Red Cross. The phone has a dark grey circular button on the bottom of the screen in a light grey rectangle
sundowning.png,Rae,sundowning,a setting sun over a body of water. Above the sun is a bright red spiral shape.
thermometer.png,Neon,thermometer,a white and blue oral thermometer reading the temperature 00 degrees.
tracheotomy 1.png,M,tracheotomy,a trache tube in a cutaway diagram showing a simple trachea in an emoji yellow throat and neck
pre syncope vixen.png,Vixen,pre-syncope,"A simplified yellow figure with animal features hunched over and frowning. One of their eyes is a spiral, and they have two rings around their head. Little symbols that look like starbursts or popping bubbles are around their head as well. Close to their open, non-spiral eye is a series of progressively smaller waves that eventually turn into a single long wavy line as it goes farther away from them. there's a version of them slightly less visible behind them and a purple arrow pointing right on its right side showing that it's before"
tracheotomy 3.png,M,tracheotomy,a trache tube in a cutaway diagram showing a simple trachea in a light brown throat and neck
tracheotomy 4.png,M,tracheotomy,a trache tube in a cutaway diagram showing a simple trachea in a dark brown throat and neck
terminal illness petri.png,Petri,terminal illness,"A drawing of a sick face next to a gravestone. The person has a thermometer in their mouth, has a lot of blush on their face, and is wearing a blue ice pack on their head. The gravestone is gray with a few small stones around it and three pink flowers in front of it."
twin to twin transfusion syndrome esrah.png,Esrah,twin to twin transfusion syndrome,"two twins pictured in the womb. Each floats in a pale amniotic sac. They share a placenta, and one is smaller and more cramped."
abneg dd.png,DoctorZero,type AB- blood,"Cartoon style drawing of a glass vial filled with red liquid, there is a white label on the vial with, 'AB-' on it"
tracheotomy 2.png,M,tracheotomy,a trache tube in a cutaway diagram showing a simple trachea in a light-skinned throat and neck
type apos dd.png,DoctorZero,type A+ blood,"Cartoon style drawing of a glass vial filled with red liquid, there is a white label on the vial with, 'A+' on it"
abpos dd.png,DoctorZero,type AB+ blood,"Cartoon style drawing of a glass vial filled with red liquid, there is a white label on the vial with, 'AB+' on it"
type aneg dd.png,DoctorZero,type A- blood,"Cartoon style drawing of a glass vial filled with red liquid, there is a white label on the vial with, 'A-' on it"
undiagnosed petri 2.png,Petri,undiagnosed,A drawing of a clipboard in front of a stethoscope. In front of both of those is a large red X with a black outline.
type opos dd.png,DoctorZero,type O+ blood,"Cartoon style drawing of a glass vial filled with red liquid, there is a white label on the vial with, 'O+' on it"
undiagnosed bh.png,Blackholemojis,undiagnosed,"a person with a red X over a greyed out rectangle, which has on it a Red Cross, a small picture of them, and bullet points with writing."
venomous.png,froggygolem,venomous,a spiky purple blob containing a bright purple droplet with skull and crossbones injects purple liquid through a spiky tooth- or stinger-like protrusion into pink in the corner through brown layer. Purple liquid blobs out into the pink at the end of the spike.
unresponsive.png,M,unresponsive,A blue figure with partly closed eyes looking slightly away and not moving while two emoji yellow hands poke them.
undiagnosed petri 1.png,Petri,undiagnosed,A drawing of a clipboard in front of a stethoscope. In front of both of those is a large red X.
vitamin d deficiency esrah.png,Esrah,vitamin D deficiency,"a grey container with a rounded bottom, partially filled with red liquid, with a yellow sun shape that reads “vD” above the liquid. There is a red exclamation point next to it."
urinary incontinence dusty.png,Dusty,urinary incontinence,The kidneys and bladder made to look they are wearing a diaper.
venom.png,froggygolem,venom,a purple droplet with white skull and crossbones has two fangs and is surrounded with purple thin triangles floating.
vitamin deficiency esrah.png,Esrah,vitamin deficiency,"a grey container with a rounded bottom, partially filled with red liquid, with colorful droplets with the letters of various vitamins above the liquid. There is a red exclamation point next to it."
