Image URL,Credit,Caption,Alt text
co fronting chrome.png,cytochrome-sea,co-fronting,a purple cat and a yellow fox at a helm. they both wear captains hats
emmengard v1 chrome.png,cytochrome-sea,emmengard rings,"emmengard's plural unity rings, 4 interlocking circles. the circles are outlined in white but the panels are filled in with varying colors"
emmengard v3 chrome.png,cytochrome-sea,emmengard rings,"emmengard's plural unity rings, 4 interlocking circles outlined and filled in with various colors"
collective name.png,Nubs,collective name,"A red and white name badge reading 'Our Name is:' above a group of 7 figures, each a different color."
emmengard v2 chrome.png,cytochrome-sea,emmengard rings,"emmengard's plural unity rings, 4 interlocking circles outlined in white"
emmengard v4 chrome.png,cytochrome-sea,emmengard rings,"mmengard's plural unity rings, 4 interlocking circles outlined and filled in with white"
emotional bleed.png,Blackholemojis,emotional bleed,"A person standing with a pink circle on their chest. The circle has three arrows that lead to three profiles to represent other system members, which have pink blending in them from the direction of the arrows."
endogenic rayin.png,Rayin,endogenic,"A basic yellow emoji-figure with big brown eyes and red-blush effects on their cheeks and shoulders stare a the camera. They have a thought bubble showing that they are thinking of their system, which are represented by green figures. Beneath the thought bubble, there's a green plant with three leaves"
emotional part vixen.png,Vixen,Emotional Part,a yellow rabbit-like creature with a broken heart in the center of its face. The creature is outlined in pink and red
endogenic cc.png,CC,endogenic,"A dark skinned person with dark brown hair and a green shirt is thinking of their system. They have a blue hearing aid and glasses. They have a thought bubble with three simple figures in it, all colored in green. Beneath the thought bubble is three leaves, colored in green."
final fusion m.png,M,final fusion,"a smiling yellow figure. on either side is a series of circles, that grow latger and slightly change color each time, and eventualyly point to the yellow figure's head."
emotional protector m.png,M,emotional protector,A silver shield with a bright pink heart on it
factive cc.png,CC,factive,"A black television is showing a celebrity in front of a wall that has a repeating logo on it (a cursive word reading 'love'). A blue arrow points to the same celebrity, but separate from the TV. The celebrity has dark brown skin, long and straight dark brown hair, dark brown eyes, and a long-sleeve purple shirt. A blue treblesand is visible next to them."
firefighter ifs role cc.png,CC,firefighter (IFS role),"a half body drawing of a person. they have mid-length medium-dark hair, light skin, dark orange eyes and a green shirt with a heart. the whole portrait is tinted red slightly. to their right is the internal family systems symbol , and below it a fire"
emotional protector vixen.png,Vixen,emotional protector,"a cute, yellow stylized bunny like creature with a broken heart on its face. It has a simple, cartoonish design with a textured appearance. The creature is holding a small blue shield with sparkles."
fragment m.png,M,fragment,"a shard, jagged on one side. all edges have a slightly different, cool-toned gradient"
fragment gp 1.png,Gillipop,fragment,"a circle cracked into pieces, each with a face, in the colors of the white orange and black system flag."
emotion holder crows.png,Crows,emotion holder,A yellow person with a leaf on the right side of their head looking down to their hands. They’re holding 3 spheres of different colours with different emotions on them.
frontstuck 3.png,Plum,frontstuck,Drawing of a brain with a single yellow person at the front of the brain. They have dot eyes and no discernible expression. There is a padlock above them and a red barrier behind them separating them from the rest of the brain.
fragment gp 2.png,Gillipop,fragment,"a circle cracked into pieces, each with a face, in the colors of the black blue green and yellow system flag"
Endogenic Ani.png,Ani,endogenic flag,"drawing of the endogenic pride flag. it is a 5 striped flag, from top to bototm the stripes white, yellow, orange, light blue, and black. Each stripe is outlined in black as well as the whole flag being outlined in black."
fuzztive leo.png,Vincent,fuzztive,"a yellow figure making the asl sign for 'almost'. there is an ampersand next to them. they are thinking, in the thought bubble is a small yellow figure next to a book, and a wavy equals sign"
fragment cc.png,CC,fragment,a very simplified light-brown skinned person with dark hair and a green outfit smiles at the camera. a blue arrow next to them points to a bunch of multicolored pieces of a circle. there's a purple ampersand on the bottom right of the symbol.
exile ifs role cc.png,CC,exile (IFS role),"a half body drawing of a person. they have long dark hair, medium-light skin, purple eyes and a white tank-top. they look slightly upset the whole portrait is tinted purple slightly. to their right is the internal family systems symbol , and below it a dark purple door with a pink x through it"
headmate gp 1.png,Gillipop,headmate,"an arrow pointing from two people to a head with tiny silhouettes of them, in the colors of the white orange and black system flag"
fronting chrome.png,cytochrome-sea,fronting,a yellow fox at a helm wearing a captain's hat
fictive cc.png,CC,fictive,"A brown book is open to a section with a character appearing on the top-right corner of the right page. A blue arrow points to the same character, but separate from the page. The character has light skin, shirt and curly dirty-blonde hair, a short-sleeve red shirt, and muted blue eyes. A blue treblesand is visible next to them."
headspace chrome.png,cytochrome-sea,headspace,a boat in a cloud in someone’s head
frontstuck 1.png,Plum,frontstuck,"Drawing of a brain with several people inside, representing a system. A yellow person with a tired or sad expression is at the front of the brain, with a red barrier separating them from the rest of the brain. There is a locked padlock above them."
fragment gp 3.png,Gillipop,fragment,"a circle cracked into pieces, each with a face, in the colors of the kenochoric plural flag (three shades of purple, light green and yellow)"
headspace m 3.png,M,headspace,"a dark brown head. the top half has a cloud shape over it. in the cloud shape is a group of pine trees on dark green grass, with a blue sky and dark grey clouds"
frontstuck 4.png,Plum,frontstuck,Drawing of a brain with a single yellow person at the front of the brain. They have a tired or sad expression. There is a padlock above them and a red barrier behind them separating them from the rest of the brain.
front petri.png,Petri,front,a plain yellow bust. on the head is a small green blob holding a steering wheel.
Host.png,Petri,host,A drawing of a yellow circle in front of a brain.
fusion tonto.png,Tonto,fusion,"A figure who is a gradient from green on one side to red on the other. they have a love heart on their chest that's green and red stitched or merged together. behind them is a green figure and a red figure, with small arrows pointing from them to the two-colored figure."
frontstuck 2.png,Plum,frontstuck,"Drawing of a brain with several people inside, representing a system. A yellow person with two dot eyes and no discernible expression is at the front of the brain, with a red barrier separating them from the rest of the brain. There is a locked padlock above them."
Hygienist.png,Petri,hygienist,A drawing of a person's head in front of a large pink bar of soap.
fuzztive.png,CC,fuzztive,"A monitor is shown open to a video sharing website, with a fake ad, blank videos on the side, and a main video featuring someone with shoulder-length red hair, pale skin, and a purple shirt. beside them is a blocky version of them, also showing their muted blue pants. A blue arrow points to the same person, but separate from the video. A blue treblesand is visible next to them."
guard.png,InsertNameHere,guard,A blue-grey figure looking to the side and holding a short sword.
i'm plural evan 2.png,Evan,I'm plural,"A yellow figure speaking a speech bubble, which has an ampersand in it."
headspace m 1.png,M,headspace,"a yellow head. the top half has a cloud shape over it. in the cloud shape is a group of pine trees on dark green grass, with a blue sky and dark grey clouds"
headmate cc.png,CC,headmate,"a pale skinned person stands and stares at the camera with a slight smile. they have a red outfit, red eyes, and dark red hair. a blue arrow next to them points to a purple house with three simple people in it, colored red, green, and blue. there's a purple ampersand on the bottom right of the symbol."
i'm not plural evan 2.png,Evan,I'm not plural,"A yellow figure speaking a speech bubble, which has an ampersand in it and a red line through it."
headspace m 4.png,M,headspace,"a light brown head. the top half has a cloud shape over it. in the cloud shape is a group of pine trees on dark green grass, with a blue sky and dark grey clouds"
headmate gp 2.png,Gillipop,headmate,"an arrow pointing from two people to a head with tiny silhouettes of them, in the colors of the black blue green and yellow system flag"
manager ifs role cc.png,CC,manager (IFS role),"a half body drawing of a person. they have mid-length medium-dark hair, medium skin, green eyes and a teal shirt. they're have a confident expression. the whole portrait is tinted green slightly. to their right is the internal family systems symbol , and below it a green checklist"
host vixen.png,Vixen,host,a yellow stylized rabbit-like creature with a colorful spiral design on its face and is holding a steering wheel.
headmate gp 3.png,Gillipop,headmate,"an arrow pointing from two people to a head with tiny silhouettes of them, in the colors of the kenochoric plural flag (three shades of purple, light green and yellow)"
mythtive.png,CC,mythtive / religious introject,"A closed brown book has a yellow star on the cover, two triangles to the left of it, and an exclamation point to the right. A blue arrow points to a medium-brown skinned person with very dark, curly hair, wearing a white shirt and a blue piece of fabric put over their left (our right) shoulder with ruffles in it and drooping down towards the left side. A blue treblesand is visible next to them."
internal family systems ot.png,Ottertime,Internal Family Systems (IFS),"the IFS symbol. it has green, purple, and red teardrop blobs going counter clockwise near the edge. And the center if the circle is a blue, almost triangle blob"
headspace m 2.png,M,headspace,"a light blue head. the top half has a cloud shape over it. in the cloud shape is a group of pine trees on dark green grass, with a blue sky and dark grey clouds"
Nightwatcher_2.png,Petri,nightwatcher,A drawing of a brown eye next to a crescent moon.
Medic.png,Petri,medic,A drawing of a person's head behind a large pink cross.
headspace m 5.png,M,headspace,"a pale head. the top half has a cloud shape over it. in the cloud shape is a group of pine trees on dark green grass, with a blue sky and dark grey clouds"
non-disordered system wolf.png,Wolf,non-disordered system,A thick black and sign under a dark gray cloud of tangled lines. Over the gray cloud is a red X.
median system rayin.png,Rayin,median system,"A basic yellow emoji-figure with big brown eyes and red-blush effects on their cheeks and shoulders stare a the camera. They have a thought bubble showing that they are thinking of their system, which are represented by blue figures. Beneath the thought bubble, there's a blue treblesand (a combination of a treble clef and ampersand)"
Host 2.png,Petri,host,A drawing of a blue circle in front of a brain.
octocon 1.png,TCC,Octocon,"A simplified diagram of a brain seen from the front, surrounded by eight crescent shapes all pointing toward it. Each crescent shape alternates between blue and pink, and the brain is colored a blue/pink ombre."
memory barrier.png,Tonto,memory barrier,"A grey brick wall sitting in the middle of a brain , there are white thought bubbles on each side"
Hydrator.png,Petri,hydrator,A drawing of a person's head behind a transparent glass of water.
octocon 2.png,TCC,Octocon,"A simplified diagram of a brain seen from the front, surrounded by eight crescent shapes all pointing toward it. Each crescent shape alternates between blue and green, and the brain is colored a blue/green ombre. ."
memory holder crows.png,Crows,memory holder,A yellow person with a leaf on the right side of their head looking down to their hands. They’re holding a cartoon thought bubble.
i'm plural evan 1.png,Evan,I'm plural,"A yellow figure speaking a speech bubble, which has emmengard's plural rings in it."
part gp 1.png,Gillipop,part,"a simple silhouette of a person filled with smaller people, in the colors of the white orange and black system flag"
octive leo.png,Vincent,OCtive,"a yellow person with four purple eyes, a heart shaped purple line coming from their head with a & symbol on their chest is waving on the left. a thought bubble is on the right. the thought bubble has a yellow person holding the same person from the left in their hand with a green arrow pointing to them. a green equal sign is next to the person holding the person from the left. the person from the left is on the right side of the equal sign"
i'm not plural evan 1.png,Evan,I'm not plural,"A yellow figure speaking a speech bubble, which has emmengard's plural rings in it and is crossed out."
part gp 2.png,Gillipop,part,"a simple silhouette of a person filled with smaller people, in the colors of the black blue green and yellow system flag"
ourcana.png,Ourcana,Ourcana,The logo of the app Ourcana.
median system.png,CC,median systems,"A light skinned person with medium-dark brown hair and an orange shirt is thinking of their system. They have a thought bubble with three simple figures in it, crowded together as if connected, colored in there pinkish-purple shades that are distinct but similar enough to each other. Beneath the thought bubble is a treblesand (a combination of a treble cleff and an ampersand), colored in blue."
part gp 3.png,Gillipop,part,"a simple silhouette of a person filled with smaller people, in the colors of the kenochoric plural flag (three shades of purple, light green and yellow)"
persecutor prosecutor vixen.png,Vixen,persecutor / prosecutor,"a yellow stylized bunny creature, it has a red squiggly line mark on its face and is holding a silver dagger with a brown handle,  It has a simple, cartoonish design with a textured appearance."
memory sharing neon.png,Neon,memory sharing,"a blue face and a yellow face share a purple thought bubble with a red square, green circle, and pink hexagon inside. the dots leading to the thought bubble from each face invert their colors"
persecutor katt.png,Katt,persecutor,A figure with red squiggly lines around their head and red x’s over their head and chest.
plural pride ottertime.png,OtterTime,plural pride,"a happy orange cat-alien hybrid with green ears, coat, and antennae tips holding a heart. the heart has the colors of the plural flag, which are dark purple, purple, blue, green, and tan"
multigenic rayin.png,Rayin,multigenic,"A basic yellow emoji-figure with big brown eyes and red-blush effects on their cheeks and shoulders stare a the camera. They have a thought bubble showing that they are thinking of their system, which are represented by red green and blue figures. Beneath the thought bubble, there's the emmenegards plural rings (which is a venn diagram with yellow, green, pink, and blue parts that overlap in colour)"
plurality.png,CC,plurality,A thought bubble with a blue treblesand inside.
subsystem ot.png,Ottertime,subsystem,"A featureless yellow face with a half circle over the forehead, showing two smaller white snd blue faces inside. The face on the left also has a half circle which shows two smaller lavender and pale yellow faces inside it."
Nightwatcher_1.png,Petri,nightwatcher,A drawing of a blue eye next to a crescent moon.
plurality rings.png,CC,plurality,"A dark skinned person with dark brown hair and a green shirt is thinking of their system. They have a blue hearing aid and glasses. They have a thought bubble with three simple figures in it, one colored in green, one in dark pink, and one in blue. Beneath the thought bubble is the Emmengard's Plural Rings (which look like a four-category Venn diagram), with four outer sections colored clockwise in yellow, dark pink, blue, and green, and the inner-overlaying spots being the mixed versions of those colors."
sysmate gp 1.png,Gillipop,sysmate,"an arrow pointing from two people to an ampersand, in the colors of the white orange and black system flag"
plurality treblesand.png,CC,plurality,"A dark skinned person with dark brown hair and a green shirt is thinking of their system. They have a blue hearing aid and glasses. They have a thought bubble with three simple figures in it, all colored in blue. Beneath the thought bubble is a treblesand (a combination of a treble cleff and an ampersand), colored in blue."
programmed alter ot.png,Ottertime,programmed alter,"a yellow dissociated person. next to them are a red less than sign, a red forward slash, and a red greater than sign. Between the person and the red symbols is a gray arrow and under the red symbols is a blue treble clef"
sysmate gp 2.png,Gillipop,sysmate,"an arrow pointing from two people to an ampersand, in the colors of the black blue green and yellow system flag"
Protector.png,Petri,protector,A drawing of an emoji yellow head behind a light blue shield.
protector vixen.png,Vixen,protector,"a cartoonish yellow rabbit with a large head, long ears, and a simple body. on the face there are overlapping circles in the shades green and pink,The creature is holding a small blue shield with sparkles."
system origin cc.png,CC,system origin,"a collection of many different shapes, three red cloud-like-blobs, one yellow 'splat' blob, two blue circles, and two large green rectangles."
self ifs cc.png,CC,self (IFS),"a half body drawing of a person. they have long dark hair, light skin dark blue eyes and a blue shirt. the whole portrait is tinted blue slightly. to their right is the internal family systems symbol , and below it a nonspecific blue figure pointing to themself"
sexual protector vixen.png,Vixen,sexual protector,"a cute, yellow stylized bunny like creature with a squiggly line and an arrow going into the line on its face. It has a simple, cartoonish design with a textured appearance. The creature is holding a small blue shield with sparkles."
night guard.png,InsertNameHere,night guard,A purple figure looking to the side and holding a lit torch.
sidesystem ot.png,Ottertime,sidesystem,"A featureless yellow face with a half circle over the forehead which is divided down the middle, showing two smaller faces on either side of the divider. The faces on the left are lavender and white, while the faces on the right are pale yellow and blue"
source twin.png,Petri,source twin,"A digitally drawn image showing a screen with a smiley face and a pink box on it. Below the screen are two pink arrows, each pointing to a plain emoji yellow person."
Nightwatcher_3.png,Petri,nightwatcher,A drawing of a green eye next to a crescent moon.
singlet cc.png,CC,singlet,a tan skinned person with brown hair and a blueish purple shirt is thinking of themself. they have a thought bubble with a singular simple figure colored in the same color as their shirt. beneath the thought bubble is an ampersand in purple with a red line crossing over it.
spontaneous.png,CC,spontaneous origin,A set of 3 blue circles
Steward.png,Petri,steward,A drawing of an open window with red curtains pulled to the side. Inside is a lit blue and green lamp.
splitroject m.png,M,splitroject,"two purple figures splitting apart or fusing together. Arrow points from them to a purple circle with a person in it. Behind the circle are other circles with different colours, representing other system members."
sys lttle meabh.png,Méabh,(sys) little,A drawing of a peach orange person with a happy expression and wide periwinkle colored eyes. They are in a sitting position.
plurality ampersand.png,CC,plurality,"A dark skinned person with dark brown hair and a green shirt is thinking of their system. They have a blue hearing aid and glasses. They have a thought bubble with three simple figures in it, all colored in purple. Beneath the thought bubble is an ampersand (the version that is in the shape of an 8), colored in purple."
switch crows.png,Crows,switch,An emoji-yellow person and a grey person with an arrow going from the yellow one to the grey one.
system member cc.png,CC,system member,"a medium-brown skinned person stands and stares at the camera with a slight smile. they have a yellow outfit, amber eyes, and dark brown hair. a blue arrow next to them points to a circle with several different simple people figures in different colors. there's a purple ampersand on the bottom right of the symbol."
split chan 1.png,Chan,split,"a simple drawing of a red circle with two chunks removed from it. a green arrow points to the right and down, where there are two smaller shapes, one red and one yellow. both shapes have a single chunk removed from them."
switching chrome.png,cytochrome-sea,switching,a blue cat in ab orange life jacket saluting a yellow fox in a captain's hat. an arrow points between them
thoughtform cc.png,CC,thoughtform,"a tan skinned person stands and stares at the camera with a slight smile. they have a blue and purple outfit, indigo eyes, and dark blue hair.  a blue arrow next to them points to a thought bubble with two simple people figures inside, one with the same color as the person's shirt. there's a purple ampersand on the bottom right of the symbol."
split chan 2.png,Chan,split,"a simple drawing of a red circle and a yellow circle. there are green arrows pointing from the red to yellow circle, and from the yellow to the red circle."
syskid little vixen.png,Vixen,syskid / little,"a yellow stylized bunny creature, it has a bigger creature behind shadowing it, it's small and has a green arrow pointing down to it, it has a blue pacifier in it's mouth and It has a simple, cartoonish design with a textured appearance."
alter not character crows v1.png,Crows,that’s an alter not a character,"a drawing of a simplified yellow person with the ampersand (&) symbol for plurality on their torso, who is next to a ‘not equal’ sign, which is next to a tv with the person on screen."
system sc.png,Kirby,system,A drawing of an open window with red curtains pulled to the side. Inside is a lit blue and green lamp.
sysmate gp 3.png,Gillipop,sysmate,"an arrow pointing from two people to an ampersand, in the colors of the kenochoric plural flag (three shades of purple, light green and yellow)"
alter not character crows v2.png,Crows,that’s an alter not a character,"a drawing of a simplified yellow person with the ampersand (&) symbol for plurality on their torso, who is next to a ‘not equal’ sign, which is next to a book with scribbles in it representing text and which has the person on one of the pages."
systemhood.png,CC,systemhood,A thought bubble with a purple ampersand inside
system.png,CC,system,"Three symbols. One is a blue treblesand (a combination of a treble cleff and ampersand), one is a purple ampersand, and one is the Emmengard's Plural Rings (which look like a rainbow 4-part venn diagram)"
unkown fronter inh.png,InsertNameHere,unknown fronter,A simple grey figure with a question mark and shadow over their head.
Traumagenic Ani.png,Ani,Traumagenic Flag,"A drawing of the traumagenic pride flag. It is a 5 striped flag and from top to bottom the stripes are orange, tan, off white, grey-blue, and blue. All of the stripes are outlined in black and the whole flag is also outlined in black."
system name.png,Nubs,system name,A red and white name badge reading 'Our Name is:' above a red figure. There is a white blob in the figure's head revealing a group of 7 multicolored figures inside
unknown.png,CC,unknown origin,A set of 3 splot-shaped yellow blobs
traumaendo rayin.png,Rayin,traumaendo,"A basic yellow emoji-figure with big brown eyes and red-blush effects on their cheeks and shoulders stare a the camera. They have a thought bubble showing that they are thinking of their system, which are represented by green and red figures. Beneath the thought bubble, there's a red circle that's been cut into three pieces with tiny green vines growing on them"
traumagenic rayin.png,Rayin,traumagenic,"A basic yellow emoji-figure with big brown eyes and red-blush effects on their cheeks and shoulders stare a the camera. They have a thought bubble showing that they are thinking of their system, which are represented by red figures. Beneath the thought bubble, there's a red circle cut into three pieces"
trauma holder katt.png,Katt,trauma holder,A figure with black and red swirls and spikes around their brain and chest.
willogenic ot.png,Ottertime,willogenic,a yellow person pointing at their hear which has the colors of the willogenic flag. Next to them is a green square that has a purple potion bottle surrounded by stars inside. There is a green arrow that leads from the square and points to the person and below the box is a blue ampersand
----------,,,
anti endo.png,CC,anti endo,A thought bubble with the endogenic three-leaf symbol. It has a big red X overtop of it. Next to the thought bubble is a blue treblesand.
endos are transdid osdd Crows.png,Crows,Endos Are TransDID/OSDD,a three-leafed plant and an arrow going from a crossed out ampersand to a non-crossed out ampersand with an equal sign between them
Endos are not Radqueer.png,Ottertime,Endos are not Radqueer,plural rings with the colors of the Endogenic flag and a strawberry dipped in rainbow sauce. There is a red unequals sign between the two
endo neutral.png,CC,endo neutral,A thought bubble with the endogenic three-leaf symbol. It has a big lavender question mark on the edge of the thought bubble. Next to the thought bubble is a blue treblesand.
that's not what endogenic means ottertime.png,Ottertime,that's not what endogenic means,"a pair of green leaves in a purple box above a dark blue dictionary. There is a magenta arrow pointing from the circle to the book. On top of the arrow is a red X, showing that the meaning was wrong"
endos are radqueer.png,Crows,Endos Are Radqueer,a three-leafed plant and a strawberry with a rainbow next to it with an equal sign between them
Im anti endo crows.png,Crows,I'm Anti Endo,"a person pointing to themselves with a speech bubble next to them, in the speech bubble is a three-leafed plant and an x"
the future is plural.png,CC,the future is plural,"a transparent image of four symbols, two at the top and two at the bottom. The first two symbols are a dark gray triangle, representing 'the', and a lavender clock with a blue arrow pointing to the right, representing 'future'. The second two symbols are a blue arrow pointing at a blue line, representing 'is', and a treblesand (combination of treble clef and ampersand) with the plural pride flag made by kenochoric, with the colors going (from top to bottom) dark purple, light purple, light blue-purple, pastel green, and pastel yellow."
pro endo.png,CC,pro endo,A thought bubble with the endogenic three-leaf symbol. It has a big green checkmark on the edge of the thought bubble. Next to the thought bubble is a blue treblesand.
syscourse rayin.png,Rayin,syscourse,"three thought bubbles, one with a green plant with three leaves representing endogenic systems and a green checkmark overtop the bubble, one with a purple ampersand, a green equals, and a red-and-white pill, and one with a soft blue treblesand and a large red X overtop the bubble."
sysmed 1.png,CC,sysmed,"A muted-yellow figure is looking to the side with their tongue sticking out. A thought bubble is connected to their head, showing an ampersand, followed by an equals sign, and ending with a red and white pill."
punks protect endos.png,Ani,punks protect endos,A drawing of a blue shield with a black outline on the shield in bright red text is the phrase punks protect endos
Traumagenic and Endogenic are not mutually exclusive Ani.png,Ani,Traumagenic and Endogenic are not mutually exclusive.,"Two overlapping striped circles with the overlapping area being circled in bright red. The left circle has the endogenic pride flag which is a white, yellow, orange, blue, then black striped flag.The right circle has the traumagenic pride flag which has a yellow, light yellow, white, light purple, then purple stripe. The overlapped area has the mixed origin pride flag which has a purple, light purple, white, light green, then light blue stripe."
sysmed 2.png,CC,sysmed,"A thought bubble showing an ampersand, followed by an equals sign, and ending with a red and white pill."
syscourse.png,CC,syscourse,"Three yellow speech bubbles in a larger off-white cloud bubble. The first bubble has a three leaf plant and a checkmark, representing pro-endos. The second bubble has a purple ampersand, an equals sign, and a pastel pill, representing system medicalism. The third bubble has a dark blue treblesand and a big red X, representing system fakeclaimers."
variant Traumagenic and Endogenic are not mutually exclusive Ani.png,Ani,Traumagenic and Endogenic are not mutually exclusive (variant),"Two overlapping striped circles.The left circle has the endogenic pride flag which is a white, yellow, orange, blue, then black striped flag. The overlapped area has the mixed origin pride flag which has a purple, light purple, white, light green, then light blue stripe. The right circle has the traumagenic pride flag which has a yellow, light yellow, white, light purple, then purple stripe"
