Image URL,Credit,Caption,Alt text
knight m high contrast.png,M,knight (high-contrast),"a high constrast symbol of a knight, based on medieval marginalia, wearing mail and a red tunic, kneeling with shield up and sword raised behind head."
Kristallnacht.png,Ani,Kristallnacht,A drawing of a cracked glass sheet behind the broken glass is a crescent moon.
druidism historical m 2.png,M,druidism (historical),"a full-body drawing of a historical druid, shown as a white man with a silver beard and white robes, adorned in gold and with a wreath of green leaves on his head. he is holding up both arms, one hand facing up and the other hand facing down. behind him is an oak tree and a body of water."
neanderthal m.png,M,Neanderthal,"the smiling head of a facial reconstruction of a Neanderthal man calld Krijn. He has warm brown skin, black wavy hair, and a sparse beard."
machiavelli 1.png,M,Machiavelli,A bust drawing of Niccolò Machiavelli
fasces.png,M,fasces,"a fasces, a bundle of wooden rods and an axe tied with red bindings."
operation paperclip.png,M,operation paperclip,"the shape of Germany, colored brown, next to a big silver paperclip. There are arrows going from Germany to the paperclip. The arrows are brown at the tails, but at the tip are patterned in red, white and blue."
moat.png,M,moat,A castle with a moat around it and a red arrow pointing to it.
guy fawkes.png,M,Guy Fawkes,a bust of Guy Fawkes.
oral history Petri.png,Petri,oral history,"a drawing of a rectangular speech bubble, containing a light blue clock with an open mouth to the right of it. a green arrow points from the mouth to over the clock."
philip ii of macedon m.png,M,Philip II of Macedon,"A portrait of the head of Philip II of Macedon, based on a statue head of him. He has very light brown skin and very dark brown short curly hair and beard. he has one closed eyelid with a scar over it and one open eye."
house of lancaster ani.png,Ani,House of Lancaster,A drawing of the House of Lancaster coat of arms. It is a red shield with three yellow lions on it. Just below the top of the shield is a blue stripe with three dangling parts. each dangling part has 3 gold Fleur-de-Lys in it. The blue stripe covers most of the top lion.
princes in the tower m.png,M,Princes in the Tower,"the children Edward V of England and his younger brother Richard, based on the Millais painting of them. They are wearing black clothes with gold accessories and are holding hands."
/Objects/recurve bow.png,M,recurve bow,A Mongolian-style recurve bow.
house of romanov ani.png,Ani,House of Romanov,"A drawing of the coat of arms of the house of Romanov. Which is a red griffin holding in its right paw a sword, in the left an oval buckler on it an eagle is displayed, the whole within a border of of black with eight lion's heads alternating between gold and silver."
red rose of lancaster.png,Ani,Red Rose of Lancaster,"A drawing of a double rose, consisting of a flower with a yellow in the center, five small crimson red inner petals, five bigger red outer petals, and five green leaves on the very outside underneath the petals. The petals are trapezoid-shaped with rounded corners, being thinnest closest to the flower's center and getting wider as they go out, with the thick edge being a relatively straight line."
scimitar m.png,M,scimitar,A scimitar with a golden hilt.
iceni m.png,M,Iceni,"green shape of Britain, with the Eastern region where the Iceni people lived in the colour bronze. Overlaid in the top-left of the symbol is a depiction, also coloured bronze, of a brooch made by the Iceni people."
richard iii m.png,M,Richard III,"The head of Richard III of York, wearing a black hat with a brooch on it."
tudor rose ani.png,Ani,Tudor Rose,"A drawing of the Tudor rose emblem. It is a 'double rose,' consisting of a flower with a yellow center,  five small white inner petals, five bigger red outer petals, and five green leaves on the very outside underneath the petals. The petals are trapezoid-shaped with rounded corners, being thinnest closest to the flower's center and getting wider as they go out, with the thick edge being a relatively straight line."
Ionic.png,M,Ionic,an Ionic column capital.
trebuchet.png,M,trebuchet,"a trebuchet, a medieval siege weapon, with a stone on the sling."
vexillum m.png,M,vexillum,"A vexillum, a type of military standard in the Roman Empire. It's shown as a dark red flag hung from a spear, with a gold fringe below it and a gold eagle and wreath above it."
machiavelli 2.png,M,Niccolò Machiavelli,A drawing of Niccolò Machiavelli from the torso up. He is holding a scroll and a book
thorsberg tunic m.png,M,Thorsberg tunic,"the Thorsberg tunic, drawing outlined in dark green-yellow"
white rose of york.png,Ani,White Rose of York,"A drawing of a double rose, consisting of a flower with a yellow in the center, five small white inner petals, five bigger off white outer petals, and five green leaves on the very outside underneath the petals. The petals are trapezoid-shaped with rounded corners, being thinnest closest to the flower's center and getting wider as they go out, with the thick edge being a relatively straight line."
zweihander.png,M,Zweihänder,"A Zweihänder, which is an extremely long sword used like a polearm, which has a Parierhaken (pair of parrying hooks)"
