Image URL,Credit,Caption,Alt text
neck pain.png,K9Emote,neck pain,"A light greyscale closeup of a head, neck and shoulders with a red patch on the neck and pain lines radiating from it."
right cheek pain mikey.png,Mikey,right cheek pain,A light greyscale face and shoulders with two red pain lines coming from the face. the right cheek has a red overlay
left chest.png,Gillipop,left chest hurts,"A person with no hair or face, an emoji yellow skintown, and a white pair of shorts and pants with no visible divider between the two. there's a glowing red spot on their left chest."
rib pain 2.png,K9Emote,rib pain,A ribcage in a torso with red pain lines radiating from it.
right chest.png,Gillipop,right chest hurts,"A person with no hair or face, an emoji yellow skintown, and a white pair of shorts and pants with no visible divider between the two. there's a glowing red spot on their right chest."
left mouth pain mikey.png,Mikey,left mouth pain,A light greyscale face and shoulders with two red pain lines coming from the face. the left side of the mouth is grimacing
right knee.png,Gillipop,right knee hurts,"A person with no hair or face, an emoji yellow skintown, and a white pair of shorts and pants with no visible divider between the two. there's a glowing red spot on their right knee."
right pelvis.png,Gillipop,right pelvis hurts,"A person with no hair or face, an emoji yellow skintown, and a white pair of shorts and pants with no visible divider between the two. there's a glowing red spot on their pelvis."
left pelvis.png,Gillipop,left pelvis hurts,"A person with no hair or face, an emoji yellow skintown, and a white pair of shorts and pants with no visible divider between the two. there's a glowing red spot on their left pelvis."
right mouth pain mikey.png,Mikey,right mouth pain,A light greyscale face and shoulders with two red pain lines coming from the face. the right side of the mouth is grimacing
teeth jaw pain rover.png,Rover,teeth / jaw pain,"A yellow circle face with a palm pressing against red part of it, with red spikes from it. they have a grimacing mouth"
migraine.png,Petri,migraine,"a drawing of a faceless person with their shoulders raised. by their head are six pink lines, two squiggly and four straight."
scoliosis pain bh.png,Blackholemojis,scoliosis pain,a bent spinal column with red lightning marks on either side.
tummy hurts.png,Kip,tummy hurts,"person slightly bending over, shaking a bit and holding their stomach in pain."
migraine dusty.png,Dusty,migraine,"A drawing of a person with their hands on their head and cringing, with small red bolts above their head."
severe migraine.png,Petri,severe migraine,a drawing of a faceless person holding their hands to their head with raised shoulders. there are three long pink squiggly lines coming out from their head
tummy ache 1.png,Blackholemojis,tummy ache,"a person with a pained expression holding one hand over their stomach, which has little red pain marks by their torso."
pelvis.png,Gillipop,pelvis hurts,"A person with no hair or face, an emoji yellow skintown, and a white pair of shorts and pants with no visible divider between the two. there's a glowing red spot on their pelvis."
tension headache meabh.png,Méabh,tension headache,A ms paint style drawing of the head of a grey person who is wincing in pain. There is a red spiky line across their forehead to represent pain.
tummy ache 2.png,Blackholemojis,tummy ache,"a person with a pained expression holding one hand over their stomach, which has little red pain marks by their torso."
rib pain.png,K9Emote,rib pain,A ribcage with small red pain lines radiating from it.
toothache.png,Rae,toothache,a symbol of a white tooth with jagged red lines around it.
wrist pain.png,K9Emote,wrist pain,"A light greyscale hand with the wrist highlighted in red, and red pain lines radiating from it."
right foot.png,Gillipop,right foot hurts,"A person with no hair or face, an emoji yellow skintown, and a white pair of shorts and pants with no visible divider between the two. there's a glowing red spot on their right foot."
upper arm pain crows.png,Crows,upper arm pain,An arm with a red mark on the upper part and red zigzags radiating from the area
wrist pain k9 pixel.png,K9Emote,wrist pain,"a pixellated drawing of a hand and wrist from a side view with the hand angled downward. there's a large, red, jagged star-like shape over the wrist indicating pain"
spine pain.png,K9Emote,spine pain,A spinal column (with other bones of the back) in a slightly curving torso with red pain lines radiating from it.
upper back pain meabh.png,Méabh,upper spine pain,A ms paint style drawing of a grey persons back. By the upper half of the back near the shoulder and neck area  is colored red.
wrist pain crows.png,Crows,wrist pain,An arm with a red mark on the wrist and red zigzags radiating from the area
