Image URL,Credit,Caption,Alt text
lots of words cant speak.png,Vixen,"lots of words, can't speak","a stylized yellow wolf-like character with spiral eyes. The character has sweat marks on its face. In a thought bubble above its head, there are various symbols: a red square, a purple squiggle a blue exclamation mark, a yellow dot, a smiley face, and a pink heart. There's also a small pink speech bubble near the character’s mouth with ellipses."
losing speech fractals.png,Fractals,losing speech,a pale green speech bubble that is coming apart at the edges and the text is muddled and falling apart. It has a dark outline around it
losing speech bh.png,Blackholemojis,losing speech,"a speech bubble with five small lines in it, similar to cartoons when something disappears."
nonspeaking nonverbal pheonix.png,Pheonix,nonspeaking / nonverbal,"a yellow figure pointing at mouth, a couple gesture marks indicate shaking head and there is a red no symbol to the side."
nonverbal rae.png,Rae,nonverbal,a blank white speech bubble
messy words words are hard ottertime.png,OtterTime,messy words / words are hard,"a light blue demon with blue glasses, horns, and tail. he has two light blue bubbles. In the thought bubble, there is a neatly drawn blue triangle, cyan circle, and purple rectangle. In the speech bubble, there are many scribbles which are blue, cyan, and purple"
nonverbal bh.png,Blackholemojis,nonverbal,a speech bubble with an X inside it.
partially verbal alex.png,Alex,partially verbal,speech bubble that says “words” with half of the word faded
nonverbal tonto.png,Tonto,nonverbal,"A yellow emoji with a red X where its mouth would be , next to it there is a clock with 2 blue arrows around it indicating full time ."
nonverbal dusty.png,Dusty,nonverbal,"A simplified drawing of a person thinking of blue circles, a red square, and a green triangle, with a speech bubble that has only ellipses. Beneath it is a clock surrounded by a red arrow."
semiverbal wolf.png,Wolf,semiverbal,"An abstract red person with a speech bubble with a gray dashed line across it, going from the bottom left to upper right."
nonverbal alex.png,Alex,nonverbal,A speech bubble that says “words”. The speech bubble is crossed out with a red x.
nonverbal vixen.png,Vixen,nonverbal,"A cartoon of a yellow cat with large, round eyes is shown. The cat has its mouth crossed out with an 'X,' A thought bubble above the cat's head contains a red triangle and a blue square. A speech bubble above the cat's head contains a clock icon with a red 'X' over it."
selective mutism gp 1.png,Gillipop,selective mutism,"a featureless emoji yellow person, on one side of them is a group of orange figures and a broken red speech bubble and on the other side is a group of blue figures and an intact green speech bubble"
partial losing speech bh.png,Blackholemojis,partial losing speech,"a speech bubble with a wavy line in it, which halfway turns to five small lines like it’s disappeared."
nonverbal wolf.png,Wolf,nonverbal,An abstract red person with a speech bubble with a gray X across it.
selective mutism gp 2.png,Gillipop,selective mutism,"a featureless emoji yellow person, on one side of them is a group of emoji-yellow figures and a broken red speech bubble and on the other side are no people and an intact green speech bubble"
running out of words fractals.png,Fractals,running out of words,a pale green speech bubble that is coming apart at the edges and the text is muddled and falling apart.
nonspeaking alex.png,Alex,nonspeaking,A black speech bubble with no text.
semiverbal bh.png,Blackholemojis,semiverbal,a speech bubble with a flatter wavy line inside it.
semiverbal m.png,M,semiverbal,half of a speech bubble in very light yellow. the speech bubble has a wavy line where the rest of it would be if it were a 'full' bubble.
nonvox ot.png,Ottertime,nonvox,"A gray person with an and sign on their body. They have a thought bubble which contains a tan triangle, two gray circles, and a dark gray square, and they also have a speech bubble which only contains an ellipsis. Under this speech bubble is a clock with arrows surrounding it, indicating a permanent state."
semiverbal alex.png,Alex,semiverbal,A speech bubble that says “words” but the text is faded.
stutter petri 1.png,Petri,stutter,"A drawing of a rectangular speech bubble. It contains a pink semicircle, a dash, another semicircle, another dash, and then a full pink circle. The circle lineart is dark pink."
nonvox wolf.png,Wolf,nonvox,An abstract red person with a speech bubble with a gray X across it and the plural rings underneath.
semi verbal rae.png,Rae,semi verbal,a half white half green speech bubble
stutter petri 2.png,Petri,stutter,"A drawing of a rectangular speech bubble. It contains a pink semicircle, a dash, another semicircle, another dash, and then a full pink circle. The circle lineart is dark brown"
partially speaking alex.png,Alex,partially speaking,A speech bubble that says “words”. The second half of the bubble is grey instead of white.
semivox ot.png,Ottertime,semivox,"A gray person with an and sign on their body. They have a thought bubble which contains a tan triangle, two gray circles, and a dark gray square, and they also have a speech bubble which contains a partial ellipsis and a gray circle. Under this speech bubble is a clock with arrows surrounding it, indicating a permanent state."
unintentional speech dusty.png,Dusty,unintentional speech,A sweating person with a blank thought bubble but a green triangle in the speech bubble.
selective mutism koda.png,Koda,selective mutism,"a big red button with a grey base, on the button is a volume symbol with an X coming out of it in grey"
semivox wolf.png,Wolf,semivox,"An abstract red person with a speech bubble with a gray dashed line across it, going from the bottom left to upper right, and the plural rings underneath."
unreliably speaking vixen.png,Vixen,unreliably speaking / unreliable speech,"A cartoon cat with bright yellow fur is depicted. Its eyes are wide and expressive, and a small smile is playing on its lips. Above the cat's head, a speech bubble appears, filled with a yellow circle  and a green star. In a thought bubble below, a red triangle and a blue square are drawn."
semispeaking alex.png,Alex,semispeaking,"A speech bubble that says “words”, with a black to white gradient going left to right partially obscuring the bubble."
speaking alex.png,Alex,speaking,an emoty white speech bubble
verbal alex.png,Alex,verbal,A speech bubble that says “words”
semiverbal dusty.png,Dusty,semiverbal,"A simplified drawing of a person thinking of red squares, a blue circle, and a green triangle, with a speech bubble that has ellipses leading to one green triangle. Beneath it is a clock surrounded by a red arrow."
speech loss dusty.png,Dusty,speech loss,"A simplified drawing of a person thinking of a square, triangle, and circle, with a closed mouth and empty speech bubble. Under it is a clock that is partially outlined in orange."
verbalflux wolf.png,Wolf,verbalflux,"An abstract red person with a speech bubble, which has the left half of an X across it. The upper line of this partial X is solid, while the bottom line is dashed"
semiverbal vixen.png,Vixen,semiverbal,"A cartoon cat with large, round eyes is shown. The cat's mouth is open slightly. A speech bubble above the cat's head contains a blue square. In the cat's thought bubble, a red triangle and a blue square are visible."
speech loss chrome.png,cytochrome-sea,speech loss,silhouette of a blue dog with words in its brain that try to leave its mouth and get blocked by a red x. a speech bubble is next to the dog with a question mark in brackets in it
verbal shutdown petri 1.png,Petri,verbal shutdown,"A drawing of a closed box with a hinged lid. There is a large empty speech bubble inside of the box. A black arrow follows the path the lid would take and points towards the closed lid, with three green V-shaped emphasis lines next to the side without the hinge."
speech is hard fractals.png,Fractals,speech is hard,A drawing of a speech bubble and a series of differently sized and spaces blue rectangles below. In the speech bubble are blue squiggles representing words
too many words esrah.png,Esrah,too many words,"a grey bowl with a bunch of the word 'word' piled into it and spilling out of it. The entire thing is outlined in red, orange, and yellow"
verbal shutdown tonto.png,Tonto,verbal shutdown,"A yellow emoji with a red X where its mouth would be , next to it there is a clock with 1 blue arrow around it over it , indicating part time ."
unreliable speech dusty.png,Dusty,unreliable speech,"A simplified drawing of a person thinking of a green triangle, and then saying a red squares and blue circles."
verbal bh.png,Blackholemojis,verbal,a speech bubble with a tall wavy line inside it.
voice locked wolf.png,Wolf,voice locked,"A generic gray silhouette profile of a human head with a golden padlock beside it, with a brown arrow pointing from the lock to the throat."
verbal vixen.png,Vixen,verbal,"A cartoon cat with large, round eyes is shown. The cat's mouth is open slightly. A speech bubble above the cat's head contains a red triangle and a blue square. In the cat's thought bubble, a red triangle and a blue square are visible."
verbal rae.png,Rae,verbal,a fully green speech bubble
voxvox wolf.png,Wolf,voxvox,"An abstract red person with a speech bubble, which has the left half of an X across it. The upper line of this partial X is solid, while the bottom line is dashed and the plural rings underneath."
word finding dusty.png,Dusty,word finding,"A simplified drawing of a sweating person thinking of a triangle under a magnifying glass, with ellipses, circles, and a square in the speech bubble."
verbalflux vixen.png,Vixen,verbalflux,"A cartoon cat with large, round eyes is shown. The cat's mouth is open slightly. A speech bubble above the cat's head contains a clock icon pointing downwards and a blue square with a question mark. In the cat's thought bubble, a red triangle and a blue square are visible."
We have nonverbal at home petri.png,Petri,we have nonverbal at home,A drawing of a large empty speech bubble with a large dark X over it. Underneath it are two open emoji yellow hands. There is an arrow pointing from the hands and speech bubble to a tan house with a red roof and a bush in front of it.
word salad bh.png,Blackholemojis,word salad,a purple bowl with a salad mixed in with various letters.
verbal shutdown petri 2.png,Petri,verbal shutdown,"A drawing of a closed box with a hinged lid. There is a large speech bubble inside of the box, which has inside of it a clock with a green arrow going halfway around it. A black arrow follows the path the lid would take and points towards the closed lid, with three green V-shaped emphasis lines next to the side without the hinge."
words are hard frustrating vixen.png,Vixen,words are hard / frustrating,"a grey bunny that looks frustrated, they are angrily flailing their fists up and down with red lines to show the motion, on their head there is a white thought bubble with assorted words in it, outside on the there is a blue speech bubble with '...'"
