Image URL,Credit,Caption,Alt text
/Time/holidays/santas gift bag fractals.png,Fractals,Santa's gift bag,A rich red sack with white fluff around the rim. It is tied with a gold string with two pieces of fluff on the end of it.
/Time/holidays/mistletoe fractals 1.png,Fractals,mistletoe,2 springs of mistletoe with their leaves facing down. The white berries are clustered together. Around the sprigs is a red ribbon.
/Time/holidays/rudolph fractals 2.png,Fractals,Rudolph,"the head of a reindeer. It has large antlers and is coloured in shades of grey and brown with a white chest, muzzle and ear fluff. It has a glowing red nose and strung from its antlers are christmas lights."
/Time/holidays/norad santa tracker wolf.png,Wolf,Santa Tracker (NORAD),"A red sleigh over a series of circles connected by arrows. The circles are arranged in a line from left to right, and curving then around underneath from right to left. The first three circles and arrows are black, the next dot is green, and the rest are all gray, ending with an arrow, indicating that it continues."
/Time/holidays/rudolph fractals 1.png,Fractals,Rudolph,"the head of a reindeer. It has large antlers and is coloured in shades of grey and brown with a white chest, muzzle and ear fluff. It has a glowing red nose."
/Time/holidays/santa costume fractals.png,Fractals,Santa costume,"a drawing of santa’s outfit. There is a red pointy hat, a red coat and red pants. All of these have fluff around the their rims. There is also a black belt with a gold buckle and black boots."
/Time/holidays/tinsel fractals 1.png,Fractals,tinsel,Bright red tinsel that curls in a sort of backwards s shape. It has a dark red outline around it.
/Time/holidays/santa hat fractals.png,Fractals,Santa hat,A red hat. It would be a triangle shape except that it has flopped over. There is light purple fluff around the rim of the hat and a ball of fluff at the tip.
/Time/holidays/stocking fractals.png,Fractals,stocking,A red christmas stocking with white fluff around the rim and patches on it.
/Time/holidays/tinsel fractals 2.png,Fractals,tinsel,Bright red tinsel that curls in a sort of backwards s shape.
/Time/holidays/stocking vixen.png,Vixen,stocking,a red Christmas stocking with a white cuff.
/Time/holidays/xmas fractals.png,Fractals,Xmas,"an image with three drawings in it. In the top left corner there is the greek character chi, which resembles an x. Below that is a red number 25. On the right side it has a christmas tree with presents underneath."
/Time/holidays/yule goat tcc.png,TCC,yule goat,"A yule log cake, it’s a warm brown color with white icing and red cranberries on it."
/Time/holidays/yule yuletide vixen.png,Vixen,Yule / Yuletide,"A Yule wreath, which has a pentacle made of wooden branches surrounded by a green wreath of holly leaves and berries."
/Time/holidays/yule log vixen.png,Vixen,Yule log,"a digital drawing of a festive Yule log adorned with candles in green, red then white, pinecones, cranberries, and  pine greenery and dried citrus slices adorning the log. It also includes gold coins next to the log."
/Time/holidays/yule log budget.png,Bear,yule log,"the Gavle Goat, a brown wicker statue shaped like a goat. Red fabric strips loop over the statue’s body."
