Image URL,Credit,Caption,Alt text
psychosis meabh.png,Méabh,psychosis,a drawing of a pale yellow person with blank circular white eyes. There is a pixilated yellow and purple star covering the right half of their face. Surrounding their torso there are purple clouds with yellow stars in them and also surrounding their head there is yellow and purple squiggly lines.
Paranoia_2.png,Petri,paranoia,"A drawing of a person with their shoulders raised, looking down and looking very distressed. They are surrounded by green eyes which stare at them. Behind them is a green glow."
paranoia chrome.png,cytochrome-sea,paranoia,a blue dog looking scared at a bunch of floating eyes with red irises.
psychotic episode dusty.png,Dusty,psychotic episode,A minimalist arc on a graph. The raised portion of the arc is outlined in rainbow.
psychosis dusty.png,Dusty,psychosis,The top half of a yellow head with a pink brain. Above it and overlapping with it is a rainbow circle.
Psychotic_episode.png,Petri,psychotic episode,A drawing of a circle on a brain. Inside of the circle is a spiral.
reality check dusty.png,Dusty,reality check,"Two yellow people standing around a patel rainbow cube. One is pointing at it and frowning, the other is looking with a blank expression"
psychosis chrome 1.png,cytochrome-sea,psychosis,a blue dog with angel wings and a halo surrounded by multiple floating eyes. the image has a rainbow background
Paranoid_delusion.png,Petri,paranoid delusion,"A drawing of a person standing next to a box, which has a closed eye on it. The person has a thought bubble coming from them which has an open eye in it."
somatic hallucination vixen.png,Vixen,somatic hallucination,"A siamese cat looking to the right side nervously, on the right is a colorful bubble, inside is green sparks and a red thermometer to show a fever temp."
psychosis chrome 2.png,cytochrome-sea,psychosis,a blue dog with angel wings and a halo surrounded by multiple floating eyes.
reality check chrome.png,cytochrome-sea,reality check,a blue dog with its paws hovering over a green check mark and yellow sparkles
someone in my house 1 dusty.png,Dusty,someone in my house,"A blank white, featureless person inside the outline of a house."
psychotic dusty.png,Dusty,psychotic,A yellow person smiling with a wavy rainbow cloud around their head.
somatoparaphrenia dusty.png,Dusty,somatoparaphrenia,"An upset yellow person looking at their arm, with a pastel rainbow circle around it. There is a rainbow tag hanging off of the circle."
someone in my room 1 dusty.png,Dusty,someone in my room,"A featureless, white person inside a bedroom with a blue bed."
someone in my house 2 dusty.png,Dusty,someone in my house,"A blank white, featureless person inside the outline of a house."
surveillance delusion dusty.png,Dusty,surveillance delusion,An upset yellow person turned away from a large pastel rainbow security camera.
spacial hallucination bh.png,blackholemojis,spacial hallucination,"a person standing on a warped, colorful grid."
someone in my room 2 dusty.png,Dusty,someone in my room,"A featureless, pale rainbow person inside a bedroom with a blue bed."
things are very small vixen.png,Vixen,things are very small,"a yellow paw has a pastel red exclamation mark next to it, it's holding a very small strawberry in the palm of the paw"
psychosis trigger.png,M,psychosis trigger,"three sticks of dynamite tied together with a sparking fuse, next to a red spiral"
tactile hallucination bh.png,Blackholemojis,tactile hallucination,"A pastel rainbow, featureless person inside the outline of a house."
Visual_Hallucination_1.png,Petri,visual hallucination,"A drawing of a simplified person with a brown question mark on their face, next to a large brown eye. The eye is looking up at three fish."
tactile hallucination vixen.png,Vixen,tactile hallucination,"A siamese cat looking up towards a rainbow-y unicorn horn on its forehead. There is a green arrow point at the horn, two pale blue surprise marks coming off the horn, and a blue question mark and exclamation mark beside the cat's face."
taste hallucination.png,Petri,taste hallucination,"a person holding a lollipop and looking confused, with their tongue out and their eyebrow raised. there is a pink question mark next to them and a thought bubble that shows a bowl of soup."
visual hallucination vixen.png,Vixen,visual hallucination,"a siamese cat with a confused expression and a blue question mark next to the face. It is looking towards a rainbow surrounded by colorful butterflies, which is inside a pale blue cloud. There's a red dashed line from the cat's eye to the rainbow."
thought broadcast delusion ot.png,Ottertime,thought broadcasting delusion,"a thought bubble with a red square and blue circle inside. In front of it is a red loudspeaker that has three triangles coming out from it, representing noise. Overlaying all these objects is a slight rainbow gradient noise filter."
things are far away vixen.png,Vixen,things are far away,"a yellow paw is reaching out, above it is a pastel red exclamation mark, a far distance away is a purple square and a green arrow pointing right towards the square."
Olfactory_hallucination_2.png,Petri,olfactory hallucination,A drawing of two simplified people next to each other. The one on the left is holding their nose and the one on the right has a pink question mark on their head.
time is fast 1 vixen.png,Vixen,time is fast,"At the top is a grey clock simplified with shapes instead of numbers, at the bottom is a red and black zig zag arrow pointing right, in-between the clock and arrow is a black outline of a hare running."
things are very big vixen.png,Vixen,things are very big,"a yellow paw has a pastel red exclamation mark next to it, it's holding a very big strawberry almost covering the whole palm of the paw"
unreality chrome.png,cytochrome-sea,unreality,a blue dog looks down at its paws which have morphed into human hands. the dog looks surprised
time is slow 1 vixen.png,Vixen,time is slow,"At the top is a grey clock simplified with shapes instead of numbers, at the bottom is a red and black zig zag arrow pointing right, in-between the clock and arrow is a black outline of a snail walking."
things are very close vixen.png,Vixen,things are very close,"a yellow paw is reaching out, above it is a pastel red exclamation mark, almost touching the paw is a purple square and a green arrow point left towards the paw."
visual hallucinations bh.png,Blackholemojis,visual hallucination,an eye with multicolored sound waves coming at it.
Visual_Hallucination_2.png,Petri,visual hallucination,"A drawing of a simplified person with a pink question mark on their face, next to a large pink eye. The eye is looking up at three fish."
visual hallucination t.png,Tonto,visual hallucination,A partly transparent image of an eye with a rainbow swirl in the pupil above multicolored shapes on a rainbow background.
/Objects/substances/weed induced psychosis.png,Tonto,weed induced psychosis,An orange arrow points from a cannabis leaf to a brain with a red and white spiral in it .
