Image URL,Credit,Caption,Alt text
blue zone plum 2.png,Plum,blue zone,"AA drawing of a blue square with three emoji-like faces and a single raincloud in front of it. Each face is a different shade of blue and has a different expression. One is a light, desaturated baby blue and appears very tired or drained. One is a darker indigo and appears bored or irritated, frowning and cupping their cheek with their hand. One is turquoise and appears sad or otherwise upset, crying with knit brows and a frown."
brain fog cc.png,CC,brain fog,"a smiling, scrunched up face. They have their eyes closed, and a big closed grin on their face."
comfy pheonix 1.png,Pheonix,comfy,"A yellow figure sitting nestled in a dark blue blanket. They have a happy, content expression"
calm pheonix.png,Pheonix,calm,A yellow face with a calm facial expression- very slight smile and normal eyes.
calm koda.png,Koda,calm,"a teal face with a darker teal outline, nose, small smile, high eyebrows, and closed eyes with medium teal cheeks"
confused.png,Rayin,confused,an emoji yellow face with three blue question marks around their face.
comfy pheonix 2.png,Pheonix,comfy,"A yellow figure sitting nestled in a light blue blanket. They have a happy, content expression"
cheerful leo.png,Vincent,cheerful,a yellow person smiling with two pink flower like shapes around them
concern m.png,M,concern,"a figure, sweating slightly, looking at a blue vase tipping over on a shelf."
Confused stellar.png,StellarSymbols,confused,an emoji confused face with one eyebrow raised
comfy pheonix 3.png,Pheonix,comfy,"A yellow figure sitting nestled in a purple blanket. They have a happy, content expression"
cosy krow.png,Krow,cosy,a yellow figure under a blue blanket and hands out
confused millie.png,Millie,confused,"an emoji confused face with one eye wide, one eye squinting, and small question marks in the eyes"
compassion fatigue asher.png,Asher,compassion fatigue,a pink cartoony heart with arms smiling while tucked into bed. there are blue Zzzs by its head
curious ottertime.png,Ottertime,curious,a green person putting their hand next to their mouth. Next to them is a green question mark.
confused plum.png,Plum,confused,"A yellow, emoji-like face with red eyes (the iris is an unrealistic color; the eyes are not bloodshot.) nervously looking up at their own thought bubble, with their eyebrows lowered and knit, and their mouth a wobbly frown as they sweat a bit. Three red questions marks are above their head, partially obscuring the thought bubble, which contains a nonsensical diagram with simple polygons, arrows, and scribbles, all appearing to be drawn with a  blue-grey colored pencil. A faint blue-grey spiral is behind the face."
confident pheonix 1.png,Pheonix,confident,an image with dark line art shows a yellow face with upside down V eyes and a big smile pointing a thumbs up at themselves. Surrounding the image are blue sparkles.
gilli blue crying.png,Gillipop,distressed,a light blue face with tears and an open mouth.
content happy vixen.png,Vincent,content / happy,A pink face with a simple smile.
confident pheonix 2.png,Pheonix,confident,an image with bright line art shows a yellow face with upside down V eyes and a big smile pointing a thumbs up at themselves. Surrounding the image are blue sparkles.
empty rayin.png,Rayin,empty,A yellow person with a green shirt on. In the middle of their chest is a transparent heart with a red outline.
Cravings.png,Petri,cravings,"A drawing of a plain yellow person holding their hands to their head and looking distressed. They are surrounded by thought bubbles, each containing a green circle."
confused plum 2.png,Plum,confused,"A drawing of a yellow, emoji-like face with a very cartoonish blank, confused expression. Shown through a thought bubble, they try to think of something represented by a nonsensical diagram of various simple polygons with arrows and scribbles, drawn with blue-grey colored pencils. Three red question marks appear above the face’s forehead, partially obscuring their thought bubble"
fascinated plum.png,Plum,fascinated,"A drawing of a yellow emoji face staring with wide, starry eyes at the orange five-pointed star they’re holding. The star glows orange and is surrounded by some sparkles."
dizzy stellar.png,StellarSymbols,dizzy,a round emoji yellow dizzy face.
confusion plum.png,Plum,confusion,"A yellow, emoji-like face with orange eyes nervously looking up at their own thought bubble, with their eyebrows lowered and knit, and their mouth a wobbly frown as they sweat a bit. Three orange question marks are above their head, partially obscuring the thought bubble, which contains a nonsensical diagram with a few simple polygons, arrows, and scribbles, all appearing to be drawn with a  blue-grey colored pencil. A faint blue-grey spiral is behind the face."
flattered freddy.png,Freddy,flattered,yellow smiling figure leaning to the side and flapping their hand under their chin. red curly lines emphasis are on the side
dizzy fever.png,Bear,dizzy,a yellow-orange person with a red nose and a dizzy expression
disappointed m.png,M,disappointed,"a blue sad face, slightly wider at the bottom than at the top. above it is a red circle, a green arrow pointing from it to a partly transparent red circle that is falling down."
fret m.png,M,fret,grey figure with anxious expression biting their nails.
elated overjoyed plum 1.png,Plum,elated / overjoyed,A drawing of a yellow emoji face with stars in their eyes smiling widely.
doubt m.png,M,doubt,a yellow face with a skeptical expression and a hand on their chin. behind them is a thought bubble with a blue question mark in it.
frustrated m.png,M,frustrated,"a light red person with an open mouth, frown and shut eyes with their balled fists on top of their head. four orange emphasis lines, representing stress, come from their head."
elated overjoyed plum 2.png,Plum,elated / overjoyed,A drawing of a pink emoji face with stars in their eyes smiling widely.
dread dusty 1.png,Dusty,dread,An upset yellow person with a hand on their chest and a gravestone on their shirt. The gravestone has a dark gradient coming from it.
hangry.png,Rae,hangry,"a red faced emoji person glares at the camera with tears in their eyes. A thought bubble displays a fried egg, a turkey leg, and some grapes."
embarrassed chrome.png,cytochrome-sea,embarrassed,a yellow dog blushing and looking nervous
dread dusty 2.png,Dusty,dread,"An upset green person with a hand on their chest, which has a gravestone on it. The gravestone has a dark gradient coming from it."
grumpy 1.png,M,grumpy,an emoji yellow person frowning and folding their arms.
flustered tcc.png,TCC,flustered,"Person wide-eyed, flustered, and facing you."
drowsy k9.png,K9Emote,drowsy,a yellow figure with closed eyes rubbing their face and holding a pillow
happy rayin.png,Rayin,happy,A yellow person with cheek blush and brown eyes smiling
glad.png,M,glad,a round emoji yellow and blue face smiling with closed eyes and making a thumbs-up.
Excited stellar.png,StellarSymbols,excited,an excited emoji face
happy stellar.png,StellarSymbols,happy,A gently smiling yellow emoji face with happy eyes.
happy vixen.png,Vixen,happy,"a cartoon-style drawing of a yellow cat with big closed eyes, and a wide, toothy grin. It has pink cheeks and is making an excited expression. The cat has long, fluffy fur."
fatigued k9.png,K9Emote,fatigued,a yellow figure with closed eyes rubbing their face
happy_lifea16.png,The Andromeda Collective,happy,A happy face with pink blush and closed eyes
happy afro puffs.png,Kip,happy,"an emoji yellow person with dark box afro puffs smiling widly, their mouth open."
feverish meabh.png,Méabh,feverish,a yellow figure bundled in a purple blanket with a mostly reddened head and red heat lines beside their face.
happy comfort meabh.png,Méabh,happy comfort,A ms paint style drawing of a red person hugging a grey person to comfort them.
head over heels dusty.png,Dusty,head over heels,"A person with pink heart eyes, wearing a pink and white shirt and blue pants, falling over backwards."
happy face scrunch.png,Blackholemojis,happy scrunchy face,"a smiling, scrunched up face. They have their eyes closed, and a big closed grin on their face."
hate plum.png,Plum,hate,"A drawing of a yellow emoji with a flushed face, frowning angrily and crying while giving a thumbs-down. A few jagged lines radiating off of their face further show their upset feelings."
homesick evan.png,Evan,homesick,a yellow figure with a sad face and thought bubble. in the thought bubble is a house.
grief ee.png,Eldritch-Emoji,grief,a yellow figure sitting with their head in their hands under a raining thundercloud.
hate fg.png,froggygolem,hate,large red lump with dark red V on it has patch on the side with spikes angled towards smaller light red lump.
flabbergasted melody.png,Melody,flabbergasted,an emoji yellow face with wide eyes and an open mouth in a downturned 'u' shape
green zone plum.png,Plum,green zone,"Three emojis or smiley faces, each a different shade of green, and a pastel yellow-green icon of the sun, all in front of a green square. The faces are: A happy, smiling face giving a thumbs up; A focused face reading a book; A calm, content face closing their eyes and gently sighing."
hope pheonix 1.png,Pheonix,hope,"two yellow hands have let go of a white dove, the dove is in flight above the hands. Around the image are blue stars and little streaks."
grief.png,M,grief,"an emoji yellow person kneeling in grass in front of a grave. a hand covers their face, and there is a teardrop coming from it."
grumpy 2.png,M,grumpy,a person frowning and folding their arms. they have dark hair and warm brown skin and are wearing a dark red tank top.
hungry.png,Petri,hungry,"thought bubble containing food such as ham, an apple, soup, and a generic box."
grumpy 3.png,M,grumpy,a person frowning and folding their arms. they have dark brown hair and light brown skin and are wearing a dark red tank top.
guilt chrome.png,cytochrome-sea,guilt,a yellow hand pointing at the viewer on top of a red and yellow spiky shape.
hungry pheonix 1.png,Pheonix,hungry,a thought bubble with a loaf of bread inside it. The thought bubble has a brown outline and off white interior.
guilty chrome.png,cytochrome-sea,guilty,a
heartbreak gp.png,Gillipop,heartbreak,"a stylized drawing of two emoji-yellow hands holding a broken heart (a red cartoon heart symbol with a crack down the middle). the place where the hands and heart overlap are turquoise, but this is a stylization technique and does not contribute to the meaning of the symbol"
hungry pheonix 2.png,Pheonix,hungry,a thought bubble with a loaf of bread inside it. The thought bubble has a dark blue outline and light blue interior.
hope pheonix 2.png,Pheonix,hope,"two yellow hands have let go of a white dove, the dove is in flight above the hands. Behind the bird and hands is a big blue diamond shaped star. Around the image are blue stars and little streaks. The entire image is outlined in thick white lines in the style of a sticker"
heavyhearted m.png,M,heavyhearted,Scales of Ma'at with a heart weighed as heavier than a feather.
Hopeless Rae.png,Rae,hopeless,a sapling coming out of barren ground with an X over the sapling.
hope.png,M,hope,"a dark blue thought bubble with a sun in it. the sun has a multi-colored trail, like a shooting star tail or a rainbow."
high anxiety ot.png,Ottertime,high anxiety,"on the left is a meter which is grey, there is a large amount of red in the meter and on top of the meter is a magenta alarm bell. On the right is a distressed lavender face with their eyes squeezed shut and their hands covering their ears. there are six drops of sweat surrounding them, three on each side of the lavender person."
jealousy.png,Tonto,jealousy,a green figure with folded arms turned slightly away from the viewer and grimacing. there are green wavy lines coming from them.
hungry cc.png,CC,hungry,A thought bubble with a loaf of bread and an apple in it.
hope pheonix.png,Pheonix,hope,"inside a blue thought bubble are two yellow hands that have let go of a white bird, the bird is in flight above the hands, it is a dove."
i'm jealous vixen.png,Vixen,I'm jealous,"two characters. The left character is yellow coloured, with a frustrated expression, rosy cheeks, and a scribbly 'messy' thought bubble drawn on their head. The right character is blue, smiling cheerfully, and holding a glowing yellow star, with a little exclamation mark next to its head. A green squiggly arrow above connects the frustrated character to the happy one."
irritated krow.png,Krow,irritated,a yellow irritated face with two small wavy red lines coming from it on the bottom-right corner
hope pheonix 3.png,Pheonix,hope,"two yellow hands have let go of a white dove, the dove is in flight above the hands, and its beak is exaggerated in size. Behind the bird and hands is a big blue diamond shaped star. Around the image are blue stars and little streaks. The entire image is outlined in thick white lines in the style of a sticker"
Like.png,Pheonix,like,"white circle with a thumbs up in the middle, their is a dark ochre border around the white circle, between that and the white is a dotted line"
irritated.png,Kip,irritated,"an emoji yellow face frowning, with a red 'anger' anime symbol on one side of their forehead."
Hope Rae.png,Rae,hope,a sapling coming out of barren ground
like 1.png,Pheonix,like,"thumbs up on white circle in front of pink circle, dashed like goes between white and pink"
joyful happy koda.png,Koda,joyful / happy,"a yellow face with a darker yellow outline, nose, eyes, high eyebrows, and a big smile with medium yellow cheeks"
InLove2.png,StellarSymbols,in love,"an in love emoji face with eharts for eyes, holding its cheeks"
like dusty.png,Dusty,like,A green person in a wheelchair smiling and holding their hands against their chest.
lighthearted m.png,M,lighthearted,Scales of Ma'at with a heart weighed as lighter than a feather.
hungry asl.png,Tonto,hungry (ASL),an emoji yellow figure making the ASL sign for 'hungry'
lonely plum.png,Plum,lonely,A drawing of a simple yellow person sitting in a grey room with an upset expression. A dark aura seems to emanate off of them as they imagine themself with two other featureless people.
like chrome.png,cytochrome-sea,like,a blue dog smiles next to a heart
hurt feeling cc.png,CC,hurt,A thought bubble with a bandaid and a bleeding cut in it
love dusty.png,Dusty,love,A green person in a wheelchair clasping their hands together next to their face and grinning.
loved m petri.png,"M, adapted from Petri",loved,"yellow-orange head and shoulders, red arrow pointing from red heart to figure"
joy m.png,M,joy,"A bright yellow figure jumping with their arms up in the air. There is a bright yellow, broad, emphasis line next to them."
mad koda.png,Koda,mad,"a red face with a dark red outline, nose, eyes, big frown, and angry eyebrows with medium red cheeks"
mad angry rayin.png,Rayin,mad / angry,"A yellow person with a frown and narrowed eyebrows, face flushed red."
love fg.png,froggygolem,love,dark red heart with squiggly light red border.
mischevious k9.png,K9,mischevious,"a light greyscale figure with a cheeky expression, hands placed down in front of them, and three purple emphasis lines."
miss gp.png,Gillipop,miss,a simplified symbol of an emoji-yellow sad face crying with a heart-shaped thought bubble with a purple face. the image has a white outline
love m.png,M,love,"a wide, dark red love heart"
numb rae.png,Rae,numb,"a light yellow emoji face with a blank staring expression, a dotted outline, and irregular fading/erasing of the color."
plum overstimulated 1.png,Plum,overstimulated,"A yellow emoji with a distressed expression, covering their ears or with their (floating) hands. Their eyes are shut tight, their mouth is a wobbly frown, and their eyebrows are knit. Several spiky starburst shapes representing stimuli surround them, collectively colored as a rainbow gradient. A faint red cloud emanates off of the emoji, further showing their distress."
low anxiety ot.png,Ottertime,low anxiety,"on the left is a meter which is gray, a small amount of green in in the meter and on top of the meter is a magenta alarm bell. On the right is a smiling lavender face."
peaceful pheonix.png,Pheonix,peaceful,"A yellow face with a peaceful expression and purple lotus flower  on its forehead. The peaceful expression consists of squinty smiling eyes, and a smile. The lotus flower is drawn in a very simple style."
plum overstimulated 2.png,Plum,overstimulated,"A yellow emoji with a distressed expression, covering their ears or with their (floating) hands. Their eyes are shut tight, their mouth is a wobbly frown, and their eyebrows are knit. Several red, spiky starburst shapes representing stimuli surround them, and a faint red cloud emanates off of the emoji, further showing their distress."
mad vixen.png,Vixen,mad,"a cartoon-style drawing of an yellow/orange cat with a very angry expression. It has furrowed eyebrows, sharp teeth bared, and fiery red eyes. The cat's ears are also pointed upwards, indicating its aggression."
proud evan 1.png,Evan,proud,a yellow person pointing to themself with a big smile. there are two blue emphasis lines
overstimulated vixen.png,Vixen,overstimulated,"A humanoid chocolate-point siamese cat with blue spiral eyes and an uncomfortable face as they're looking down. on the right is a red arrow pointing up to a yellow curved line and an orange dot above the line, the cat has their paws up to their face close to their ears and have 2 blue sweat drops dripping down their face. behind them is a bunch of squiggles and spirals in different colours and shapes."
mad at everything rae.png,Rae,mad at everything,a red angry face with arrows pointing out from it in all different directions
proud.png,Blackholemojis,proud,a mid-sized person pumping their fist. They have a proud smile on their face and their other hand resting on their hip. Around them are yellow emphasis marks.
overstimulated overwhelmed meabh.png,Méabh,overstimulated / overwhelmed,a white person with gray ears cringing with a pained expression. One of their eyes is squeezed shut and they are crying. There are gray scribbles in the backround behind them.
melancholy rae.png,Rae,melancholy,a sad greyish blue face with closed eyes
pure unbridled rage bh 1.png,Blackholemojis,pure unbridled rage,"an emoji face pictured vibrating with rage and screaming, half of their face concealed in darkness while one eye glows white hot. it has a yellow skintone"
proud evan 2.png,Evan,proud,a yellow person pointing to themself with a big smile. there are two blue emphasis lines. they have fangs
mischievous.png,Plum,mischievous,"A yellow emoji  with a sly cat-like smile. The upper part of their face is in a shadow, and a sparkle is next to them."
pure unbridled rage bh 2.png,Blackholemojis,pure unbridled rage,"an emoji face pictured vibrating with rage and screaming, half of their face concealed in darkness while one eye glows white hot. it has a red-orange skintone"
proud ot.png,Ottertime,proud,"a smiling blue person with green cheeks holding their hand on their chest. Next to them are golden stars surrounded by pink, yellow, and cyan confetti"
moderate anxiety ot.png,Ottertime,moderate anxiety,"on the left is a meter which is gray, it is halfway filled with yellow and on top of the meter is a magenta alarm bell. On the right is a slightly anxious lavender face with ther right hand on their face. There are three small teal drops of sweat next to them."
red zone plum 1.png,Plum,red zone,"A red square with three different red emoji faces on top, as well as an icon of a tornado. The faces are an orangish-red angry face in the top left, a pinkish-red overjoyed face in the bottom left, and a dark red panicked face in the bottom right. Various cartoony effects emphasize the emotions."
paresthesia.png,Plum,"paresthesia / limb ""fallen asleep""","A yellow person sitting on a chair, holding one leg up, and scowling with their tongue out. There is static and little dots and lines on the foot of the leg they’re holding up to represent the sensation of tingling and numbness"
nervous.png,Gillipop,nervous,an emoji yellow face looking away nervously.
rejoice m.png,M,rejoice,"An abstract yellow figure at an angle throwing their hands in the air, with yellow emphasis lines around their head."
rage m.png,M,rage,"a red gradient person screaming with their hands curled in the air. the top of their head is flames, and the inside of their mouth is bright yellow"
like pheonix.png,Pheonix,like,Yellow heart on white circle with a yellow shadow
sad m.png,M,sad,a round blue face with a downturned mouth and tears coming from dark eyes.
red zone plum 2.png,Plum,red zone,"A red square with three different red emoji faces on top, as well as an icon of a tornado. The faces are an orangish-red angry face in the top left, a pinkish-red overjoyed face in the bottom left, and a dark red panicked face in the bottom right."
love koda.png,Koda,love,"a red heart outlined in a darker red, and a lighter red heart on the inside. there's 4 emphasis marks at the bottom on the heart- 2 on each side."
sad anxious leo.png,Vincent,sad / anxious,a blue person looking sad
relieved rae.png,Rae,relieved,a pastel green face making a relieved expression with closed eyes and an open mouth
overreact.png,Esrah,overreact / overreaction,"a person holding their face dramatically and yelling, with a mushroom cloud coming out the top of their head. On either side of them are two arrows that point up and go from green, to yellow, to red to show rising intensity."
sadness talksense.png,TalkSense,sadness,a face with brown skin and short black hair crying three tears.
gilli blue crying c.png,Gillipop,sad,a blue face with tears and a closed mouth.
box braids pleased.png,Kip,pleased,an emoji yellow person with dark box braids and a lopsided smile or smirk.
self love k9 1.png,K9,self-love,"a yellow figure pointing to themself with both hands, with multicolored sparkles around them. in their chest is a red loveheart"
sad rayin.png,Rayin,sad,"A yellow person with cheek blush and brown eyes which are welling up with tears, a slight frown on their face."
proud evan 3.png,Evan,proud,a yellow person pointing to themself with a big smile. there are two blue emphasis lines. they have sharp teeth
self love k9 2.png,K9,self-love,"a smiling yellow figure pointing to themself with both hands, with multicolored sparkles around them. in their chest is a red loveheart"
sad koda.png,Koda,sad,"a very pale purple face with a darker purple outline, eyes, no, small frown, and sad eyebrows with medium purple cheeks"
proud rayin.png,Rayin,proud,"A yellow person with cheek blush and wearing a green shirt is smiling contently, one hand on their chest. Next to them are two large golden stars and confetti in brown, pink, and blue."
serious m.png,M,serious,"a blocky light blue-grey figure with folded arms and a simple, unimpressed expression. they are wearing a dark grey sash"
scared legless rat.png,legless rat,scared,a cartoon style grey bunny standing on its hind legs with its ears pinned. There are three yellow lines on the left and right side.
questioning meabh.png,Méabh,questioning / confused,a drawing of a yellow person with big blues eyes. the yellow person has a confused expression. there are blue question marks around them.
sick pheonix.png,Pheonix,sick,"A yellow face with a sad expression, inside its mouth is a thermometer and on its forehead is some sort of ice or heat pack."
separation anxiety esrah.png,Esrah,separation anxiety,"a person anxiously standing at a distance from their loved ones. They are a bald and wear a green hoodie and cargo pants. Above them are two red exclamation points. Their loved ones are a dog and an indistinct person using forearm crutches, and they stand in front of a red heart. A red and yellow path leads between the two"
resent m.png,M,resent,"a pale blue face frowning slightly. an arrow goes from it to a dark blue square, the arrow transforming from light blue to dark blue under a red 'anger' shape consisting of four red arcs facing each other."
sick cc.png,CC,sick,A thought bubble with a medical mask in it
shock koda.png,Koda,shock,"a dark skinned person with two eyes and a nose with their mouth dropped open, the inside of their mouth is red and you can see their teeth. they’re outlined in a darker brown"
scared koda.png,Koda,scared,"a pale orange face with a darker orange outline, nose, squinty / shaky eyes, sad eyebrows, and a squiggly mouth with medium orange cheeks"
sick leo.png,Vincent,sick,a green person looking sick with green squiggly lines next to them
Shy.png,StellarSymbols,shy,an emoji shy face
sensory overload fractals.png,Fractals,sensory overload,"A light green person with round multicoloured eyes and pointy ears. Next to them is a beaker with bright colours spilling out the top. Inside the beaker is an eye, an ear and a nose. These are all a dusty blue. There is a bright red arrow pointing up and out from the beaker . All the lineart is made up of different colours for different strokes."
strong confident koda.png,Koda,strong / confident,"a very pale green face with a darker green outline, nose, eyes, high slightly pointed in eyebrows, and a big smile with medium green cheeks"
sleepy cc.png,CC,sleepy,A thought bubble with three Z's of increasing size in it.
shame chrome.png,cytochrome-sea,shame,a yellow hand pointing to the right on top of a spiky red and yellow shape.
afro puffs suspicious.png,Kip,suspicious,an emoji yellow person with dark afro puffs and a suspicious or displeased expression.
small feelings rae.png,Rae,small feelings,"three faces showing different emotions, the tiniest one is yellow and the others are grey"
silly.png,Plum,silly,"A drawing of a yellow face, like an emoji, winking, smiling, sticking their tongue out, and lightly tugging on the lower eyelid of their open eye with their finger."
surprised gilli.png,Gillipop,surprised,a surprised emoji yellow face.
splitting bpd.png,Plum,splitting (BPD),"Two shattered halves of a round shape. The left half is white and has smiley faces displaying various positive emotions in it. The right half is black, and has frowny faces displaying various negative emotions in it. Red marks emphasize the top of the crack separating the halves."
smug.png,Blackholemojis,smug,"an emoji yellow person smugly grinning with their fist held to their chin, and a star shining beside them. The face is more realistically proportioned, and the line art is three shades of purple."
surprised chrome.png,cytochrome-sea,surprised,image of a yellow dog looking surprised with two red exclamation marks
surprised amazed rayin.png,Rayin,surprised / amazed,"A yellow person with check blush and wide-open brown eyes, mouth open as they stare."
species dysphoria ottertime 1.png,Ottertime,species dysphoria,a grey person with teal eyes looking up in discomfort. Above them is a teal thought bubble which has a smaller version of the grey person and a pawprint.  On the right side of the pawprint is a question mark. Between the smaller person and the pawprint is a Equals sign. Also next to the person are two other question marks
tired tonto.png,Tonto,tired,"a hunched over, emoji yellow figure with tired face and three wavy purple lines coming off their back."
box braids suspicious.png,Kip,suspicious,an emoji yellow person with dark box braids and a suspicious or displeased expression.
squiffy ot.png,Ottertime,squiffy,an ill and tired looking blue person with dark blue cheeks and their tongue sticking out on the side. Surrounding them are blue spirals and three long blue vertical lines for emphasis
thirsty cc.png,CC,thirsty,A thought bubble with a glass of water in it.
terrified plum.png,Plum,terrified,"A very distressed red emoji. Their eyebrows are knit, their pupils are spirals looking down at nothing in particular, as if they’re caught up in their own frantic thoughts, they’re grimacing with their teeth grit in a wobbly frown, and are sweating and shivering.."
thirsty1.png,Eldritch-Emojis,thirsty,"an emoji yellow person with their tongue poking out and hands on their stomach, a bubble coming from their head with a bottle of water in it."
thirsty asl levi.png,Levi,thirsty (ASL),"The upper portion of a nondescript yellow person, with the right hand pointing towards the throat. A red arrow traces down the length of the throat."
thirsty pheonix 1.png,Pheonix,thirsty,a thought bubble with a glass of water inside it. The thought bubble has a dark blue outline and light blue interior.
thirsty.png,Petri,thirsty,thought bubble containing a glass of water.
thoughtful k9.png,K9,thoughtful,"A yellow figure with a neutral expression leaning on their hand, appearing to be thinking."
thirsty pheonix 2.png,Pheonix,thirsty,V2: a thought bubble with a glass of water inside it. The thought bubble has a brown outline and off white interior.
tired g.png,Gillipop,tired,"an emoji face with tired eyes, open, and a neutral mouth. they have bags under their eyes."
trust ot.png,Ottertime,trust,a golden lock with a silver handle next to a golden key.
thirsty2.png,Eldritch-Emojis,thirsty,"an emoji yellow person with their tongue poking out and hands on their stomach, a bubble coming from their head with a glass of water in it."
understimulated vixen.png,Vixen,understimulated,"A humanoid chocolate-point siamese cat with blue spiral eyes and an uncomfortable face as they're looking to the left. on the right is a red arrow pointing down to a blue curved line and a blue dot underneath that line, the cat has blue lines by their face showing worry, both their paws are up to their chest."
upbeat m.png,M,upbeat,an emoji face smiling with upturned closed eyes. behind them is a diagonal green arrow going up.
tired eyes shut.png,Gillipop,tired (eyes closed),"an emoji yellow face with tired eyes, closed, and a neutral mouth. they have bags under their eyes."
wish pheonix.png,Pheonix,wish,"A sparkly blue wizard hat with blue swirly lines around it, outlined in white"
