Image URL,Credit,Caption,Alt text
park stellar.png,StellarSymbols,park,a grey archway and two conifer trees.
view.png,Esrah,view,a person looking over some forested hills and a lake. They stand by a stone wall. They have curly red hair and a magenta tank top.
playground slide.png,Gillipop,playground slide,a digital lineless drawing of a bright red playground slide on a patch of grass. there is a ladder leading up to the slide
parents' house 2.png,Blackholemojis,parent's house,"A blueish purple house with a genealogy chart overlaid on it. The chart extends beyond the house, so the child is outside the house while the two parents are in it."
wherever pheonix 1.png,Pheonix,wherever,"the planet earth with a big grey and black question mark ontop of it, below the planet is a purple squiggly arrow going from left to right. The image has dark line art."
pool.png,Rae,pool,"a light blue swimming pool with grey steps leading into it and a light grey, sloping floor."
restaurant pheonix 1.png,Pheonix,restaurant,There is a loaf of bread sitting in front of a menu inside a brown house-shaped frame with a thick roof. The menu is represented by a folded paper standing upright with two squiggly lines representing text on the front. The image has dark line art.
wherever pheonix 2.png,Pheonix,wherever,"the planet earth with a big grey and white question mark ontop of it, below the planet is a purple squiggly arrow going from left to right. The image has light line art."
post office vixen.png,Vixen,post office,"A white building with a red trim around the door and roof, also on the roof is a giant envelope, the whole scene is inside a circle."
restaurant pheonix 2.png,Pheonix,restaurant,There is a loaf of bread sitting in front of a menu inside an off white house-shaped frame with a brown roof. The menu is represented by a folded brown paper standing upright with two squiggly lines representing text on the front. The image has light line art.
womens restroom vixen.png,Vixen,womens' restroom,a sign for the womens restroom. It has a blue background with a white stick figure of a person wearing a dress and the word 'Restroom' written below it.
queen maeve's cairn m.png,M,Queen Maeve's cairn,"a drawing of Queen Maeve's cairn, a neolithic monument on the summit of Knocknarea."
sidewalk stellar.png,StellarSymbols,sidewalk,a simple yellow figure walking along a grey sidewalk from right to left.
workplace pheonix 1.png,Pheonix,workplace,2 gears with curved black arrows around them indicating motion sit inside a house-shaped frame. The frame is purple with a light purple roof. Overlapping with the frame but originating inside it is a red location pin. The image has dark line art.
ruin.png,TalkSense,ruin,two walls of a ruined building.
shelter stellar.png,StellarSymbols,shelter,"a red 'building' shape, like two walls with a roof."
workplace pheonix 2.png,Pheonix,workplace,2 gears with curved white arrows around them indicating motion sit inside a house-shaped frame. The frame is purple with a dark purple roof. Overlapping with the frame but originating inside it is a red location pin. The image has light line art.
rural dusty.png,Dusty,rural,"A target with a pale green outside and gray insides. There is a small farm, house, and trailer far apart from each other in the outer ring."
smoking area petri.png,Petri,smoking area,A wooden sign in a patch of grass. There is a lit cigarette on it.
world pheonix 1.png,Pheonix,world,a blue circle with green shapes on it outlined in lighter green. the circle is outlined in lighter blue with a dome over it.
somewhere pheonix.png,Pheonix,somewhere,a 2D depiction of earth with a big grey question mark on it.
suburban dusty.png,Dusty,suburban,"A target with a pale green middle and a gray outside and inside. There are small red, blue, and yellow houses in the middle ring."
world pheonix 2.png,Pheonix,world,a blue circle with green shapes on it outlined in a darker green. the circle is outlined in darker blue with a dome over it.
therapy.png,Blackholemojis,therapy,"A brown building with a sign on top that has a heart overlaid with a white cross, to cover both physical and emotional/mental therapy. There’s a tree and a bush in front of it. Behind and to the side of it is a large grey location symbol."
synagogue stellar.png,StellarSymbols,synagogue,a grey synagogue shape with a white Magen David on it
zoo vixen.png,Vixen,zoo,"In the background there is grass, green trees, a brown fence with a sign that says 'ZOO' and a brown path leading through the fence, in the foreground there is a grey elephant on the left, and a black and white striped zebra on the right, the whole scene is inside a circle."
yard stellar.png,StellarSymbols,yard,a rectangle of green grass with one white flower
work.png,Blackholemojis,work,A yellow two story building with a green roof and a sign on the top that has a rotating gear and a coin design in the middle.
