Image URL,Credit,Caption,Alt text
leave pheonix 2.png,Pheonix,leave,"A yellow figure looking behind them waving, an arrow points away from them"
locked out m.png,M,locked out,a yellow figure with a hand to their face; they are to the left of a brown door with a big closed padlock over it.
move.png,M,move,"four red arrows, positioned facing out from one another."
open window.png,Leaf,open window,"a slightly open blue window. Two small green arrows go away from the wall, showing that the window is opening"
one way trip m.png,M,one way trip,"a cut quarter of a globe. a cyan arrow points away from it. below it, a purple line is stopped from approaching the quarter-globe with a red 'X'."
open door.png,Leaf,open door,"a slightly open brown door with a yellow handle. Three small green arrows go away from the wall, showing that the door is opening"
oversteer chan.png,Chan,oversteer,"a road which has a 90 degree turn to the left and a red car driving on it. There is a dashed green arrow following the lane of the road, and a solid red arrow which sharply veers off the road on the near side of the the turn."
putting head underwater.png,Esrah,putting head underwater,a young person with brown skin and dark brown hair holding their breath underwater. They wear purple goggles and a green swim suit.
quadrobics high jump chrome.png,cytochrome-sea,quadrobics high jump,"image of a black quadrobist wearing a wolf mask and tail, blue shirt and khaki shorts jumping off the ground"
piggyback.png,Blackholemojis,piggyback,"two figures drawn from the waist up. One is carrying the other piggy-back style and looking back at them with a smile, and the other has a happy expression with closed eyes."
quadrobics 2 chrome.png,cytochrome-sea,quadrobics,a quadrobist with a border collie mask and tail walking on all fours.
run moony.png,Moony,run,A yellow figure running to the right with yellow motion lines behind them.
pursue pheonix 1.png,Pheonix,pursue,"A yellow figure tilted to suggest motion, sits above a row of 3 purple arrows. The image has dark line art."
quadrobics trot.png,cytochrome-sea,quadrobics trot,"a black quadrobist with long hair trotting. they are wearing a calico cat mask and tail, a blue shirt and khaki shorts. paw prints labeling the gait are floating above them"
run m 2.png,M,run,"a green figure with mid-length brown hair running to the right, wearing a light blue shirt, loose dark blue-grey shorts, and an AAC tablet on a black shoulder strap."
pursue pheonix 2.png,Pheonix,pursue,A brown figure with yellow line art is tilted to suggest motion. It sits above a row of 3 purple arrows. The image has light line art.
ride pheonix.png,Pheonix,ride,a purple figure with motion streaks coming from their head sits on a bent arrow that points forward. The bent arrow is green and has its own motion streaks.
stand leg blade.png,Petri,stand,"an emoji yellow person standing with their legs shoulder-width apart and their hands on their hips. their left leg ends a little under the knee, with a somewhat detailed drawing of a running blade leg prosthesis underneath."
push chrome.png,cytochrome-sea,push,"image of a blue dog pushing a gray box, a rainbow arrow points in the direction the dog pushes"
roll pheonix 2.png,Pheonix,roll,Above the start of a looping blue arrow is a purple sphere. The image has light line art.
stand m.png,M,stand,a  yellow figure sitting in a red chair with a red upwards arrow.
quadrobics canter.png,cytochrome-sea,quadrobics canter,"a fat white quadrobist cantering. they are wearing a horse mask and tail, green shirt and khaki shorts, above them float the paw prints representing the canter gait."
roll m.png,M,roll,"a yellow figure riding on a barrel, which has a green curved arrow in front of it indicating rolling."
standing trunk extension pheonix.png,Pheonix,standing trunk extension,pink figure doing standing trunk extension
return ts.png,TalkSense,return,a blue circle with a white arrow that curves down and to the left.
run m 1.png,M,run,"a yellow figure running to the right, wearing an AAC tablet on a black shoulder strap."
steering wheel wolf.png,Wolf,steering wheel,A simple black steering wheel.
roll pheonix 1.png,Pheonix,roll,Above the start of a looping blue arrow is a purple sphere. The image has dark line art.
sail ts.png,TalkSense,sail,a sailing boat on blue waves.
stop pheonix 2.png,Pheonix,stop,A red circle with an arrow to its right pointing towards it.
run stellar.png,StellarSymbols,run,"an emoji yellow figure running to the left, dawn in simplistic style with thick black outlines."
scroll.png,Pheonix,scroll,a bar with two sets of 3 arrows in a line above and below it.
swing 3.png,M,swing,"a yellow figure, wearing a light blue long-sleeved tshirt, and blue trousers, swinging on a simple swing. the swing has motion lines."
run gg.png,Gleepglorpian,run,"an emoji yellow figure running, speedlines coming from them."
spacewalk.png,M,spacewalk,"an astronaut doing a spacewalk, one suit booster firing"
tiptoeing melody.png,Melody,tiptoeing,a yellow foot and ankle standing on tiptoes.
sit m.png,M,sit,a  yellow figure sitting in a blue chair with a red downwards arrow.
stand leg blade 2.png,Petri,stand,"a drawing of two people standing up. the one on the left holds on to the arm of the one on the right to support them. the person on the right is holding a cane. behind them is a pink chair, and a green arrow points from the chair to the person holding a cane. in the top right corner of the image there is an orange triangle inside of a white circle."
tiptoeing always melody.png,Melody,tiptoeing always,a yellow foot and ankle standing on tiptoes. to the right is a clock with two green 'cycle' arrows curving around it
shoulder stretch.png,Pheonix,shoulder stretch,pink figure doing a shoulder stretch
stay tonto.png,Tonto,stay,"a yellow figure standing , on the right of it is a green arrow pointing down towards a brown X"
toe walker vixen.png,Vixen,toe walker,"on the right is a yellow foot paw standing on their tippy toes, on the left is a purple arrow pointing upwards."
stand.png,Petri,stand,a featureless emoji yellow person standing with their legs shoulder-width apart and their hands on their hips.
swing 2.png,M,swing,"a yellow figure, wearing an AAC device, a light blue long-sleeved tshirt, and blue trousers, swinging on a simple swing. the swing has motion lines."
toe walking 1.png,M,toe walking,a pair of emoji yellow feet standing with the weight on the toes.
swing 1.png,M,swing,"a yellow figure, wearing an AAC device, a light blue tshirt, and blue shorts, swinging on a simple swing. the swing has motion lines."
swipe.png,Pheonix,swipe,a dot on the left with two arrows  on the right
toe walking 4.png,M,toe walking,a pair of light brown feet standing with the weight on the toes.
swing 4.png,M,swing,"a yellow figure, wearing a light blue tshirt, and blue shorts, swinging on a simple swing. the swing has motion lines."
taking a walk bh.png,Blackholemoji,taking a walk,"circular symbol depicting a nature path with trees, clouds, bushes, and grass. there is a purple arrow going along the path."
toe walking esrah.png,Esrah,toe walking,"a pair of legs from the calf down, balancing on the balls of their feet and stepping forward."
tip head back pheonix 1.png,Pheonix,tip head back,"A yellow head tipped back slightly, with a curved black arrow next to it. The image has black line art."
transfer.png,M,transfer (from chair),"A blue armchair with an arrow pointing up, and slightly forwards, from it."
walk dusty 2a.png,Dusty,walk,A yellow fat person with a red AAC device on a shoulder strap walking.
tip head back pheonix 2.png,Pheonix,tip head back,"A grey head tipped back slightly, with a curved white arrow next to it. The image has white line art."
trip m 2.png,M,trip,a yellow figure tripping over and falling forward. there are three red emphasis shapes around their foot.
walk dusty 2b.png,Dusty,walk,A yellow fat person walking.
triceps stretch.png,Pheonix,triceps stretch,indigo figure doing a triceps stretch
toe walking 3.png,M,toe walking,a pair of dark brown feet standing with the weight on the toes.
walk dusty 7a.png,Dusty,walk,A yellow thin person with a yellow rollator and a red AAC device on a shoulder strap walking.
trip m 1.png,M,trip,a light blue figure tripping over and falling forward. there are three red emphasis shapes around their foot.
tow pheonix.png,Pheonix,tow,"a purple circle with motion marks has a triangular ring attached to its back, a blue circle with motion marks is attached to the purple one by a loop through the triangular ring. A purple arrow below the circles points forward"
walk dusty 7b.png,Dusty,walk,A yellow thin person walking with a yellow rollator.
toe walking 2.png,M,toe walking,a pair of brown feet standing with the weight on the toes.
walk dusty 1a.png,Dusty,walk,A yellow thin person with a red AAC device on a shoulder strap walking.
walk dusty 7c.png,Dusty,walk,A yellow fat person with a yellow rollator and a red AAC device on a shoulder strap walking.
understeer chan.png,Chan,understeer,"a road which has a 90 degree turn to the left and a red car driving on it. There is a dashed green arrow following the lane of the road, and a solid red arrow which gradually veers off the road on the far side of the turn."
walk dusty 1b.png,Dusty,walk,A yellow thin person walking.
walk dusty 7d.png,Dusty,walk,A yellow fat person walking with a yellow rollator.
walk dusty 3a.png,Dusty,walk,A yellow thin person with a teal cane and a red AAC device on a shoulder strap walking.
walk dusty 5a.png,Dusty,walk,A yellow thin person with green forearm crutches and a red AAC device on a shoulder strap walking.
walk dusty 10a.png,Dusty,walk,A yellow thin person pushing a blue manual wheelchair. They have an AAC device on a stand.
walk dusty 3b.png,Dusty,walk,A yellow thin person walking with a teal cane.
walk dusty 5b.png,Dusty,walk,A yellow thin person walking with green forearm crutches.
walk dusty 10b.png,Dusty,walk,A yellow thin person pushing a blue manual wheelchair.
walk dusty 4a.png,Dusty,walk,A yellow fat person with a teal cane and a red AAC device on a shoulder strap walking.
walk dusty 6a.png,Dusty,walk,A yellow fat person with green forearm crutches and a red AAC device on a shoulder strap walking.
walk dusty 10c.png,Dusty,walk,A yellow fat person pushing a blue manual wheelchair. They have an AAC device on a stand.
walk dusty 4b.png,Dusty,walk,A yellow fat person walking with a teal cane.
walk dusty 6b.png,Dusty,walk,A yellow fat person walking with green forearm crutches.
walk dusty 10d.png,Dusty,walk,A yellow fat person pushing a blue manual wheelchair.
walk dusty 8a.png,Dusty,walk,A yellow thin person with an orange posterior walker and a red AAC device on a shoulder strap walking
walk dusty 9a.png,Dusty,walk,A yellow thin person with a gray walker and a red AAC device on a shoulder strap walking.
walk with cane.png,Petri,walk (with cane),an emoji-yellow person walking to the right. they have their right leg and right arm up as they walk. they’re holding a light brown crook cane in their right hand.
walk dusty 8b.png,Dusty,walk,A yellow thin person walking with an orange posterior walker.
walk dusty 9b.png,Dusty,walk,A yellow thin person walking with a gray walker.
wander.png,TalkSense,wander,"a person with light brown skin wearing a yellow shirt, dark blue trousers and tennis shoes with a winding green trail behind them."
walk dusty 8c.png,Dusty,walk,A yellow fat person with an orange posterior walker and a red AAC device on a shoulder strap walking
walk dusty 9c.png,Dusty,walk,A yellow fat person with a gray walker and a red AAC device on a shoulder strap walking.
wander pheonix 1.png,Pheonix,wander,Yellow figure with a purple curvy line behind it
walk dusty 8d.png,Dusty,walk,A yellow fat person walking with an orange posterior walker.
walk dusty 9d.png,Dusty,walk,A yellow fat person walking with a gray walker.
wander pheonix 2.png,Pheonix,wander,Blue figure with brown curvy line behind it
walk dusty 11a.png,Dusty,walk,A yellow fat person with an orange posterior walker and a red AAC device on a shoulder strap walking
walk without assistance.png,Petri,walk (without assistance),an emoji-yellow person walking to the right. they have their right leg and right arm up as they walk. they are walking without assistance
went vixen.png,Vixen,went,A yellow dog is walking to the right with a green arrow above them pointing right
walk dusty 11b.png,Dusty,walk,A yellow person in a purple power wheelchair. They have an AAC device on a stand.
wheelie dusty 2.png,Dusty,wheelie,A pale person with a mohawk doing a wheelie in a green rigid active wheelchair with rainbow spokes.
walk pheonix.png,Pheonix,walk,A yellow person in a purple power wheelchair.
wheelie dusty 1.png,Dusty,wheelie,A black and white person in a rigid active wheelchair doing a wheelie.
