Image URL,Credit,Caption,Alt text
i have autism crows.png,Crows,I have autism,An emoji-yellow person pointing to themselves with an arrow pointing from the gold infinity symbol to them.
/Phrases/i'm autistic petri.png,Petri,I'm autistic,A drawing of a nondescript yellow person using a simplified grey active wheelchair. Next to them is a big white circle containing the autism infinity symbol in red. Two black arrows point from the circle to the person
i'm proud of my autism vixen.png,Vixen,I'm proud of my autism,"a rainbow infinity symbol with a gold star surrounded with magneta, yellow and blue confetti next to it."
i like my autism vixen.png,Vixen,I like my autism,a rainbow infinity symbol with a green thumbs up next to it.
level 1 autism ot.png,Ottertime,level 1 autism,"on the left is a pink block with a hot pink 1 inside above a red infinity sign. On the right is a smiling lavender person with a purple cane, knee braces, and a purple aac tablet strapped onto them."
level 2 autism ot.png,Ottertime,level 2 autism,"on the left is a purple block with a dark purple 2 inside above a pink block, both of which are above a red infinity sign. On the right is a smiling yellow person wearing dark grey ear defenders and a blue lanyard with a communication card set, as well as holding a dark grey rollator."
i love my autism fractals 1.png,Fractals,I love my autism,A drawing of a green person pointing at themself. From their head is a pale green thought bubble and in it is a green heart with an arrow pointing to an autism infinity symbol.
refrigerator mother m.png,M,refrigerator mother,a pink figure with a venus symbol on it is inside a refrigerator. outside the refrigerator is a small yellow figure.
refrigerator mothers do not cause autism m.png,M,refrigerator mothers do not cause autism,a pink figure with a venus symbol on it is inside a refrigerator. outside the refrigerator is a small yellow figure. a crossed-out arrow points from the refrigerator to a golden autism infinity symbol.
i love my autism fractals 2.png,Fractals,I love my autism,A drawing of a dark blue person pointing at themself. From their head is a pale green thought bubble and in it is a green heart with an arrow pointing to an autism infinity symbol.
/Concepts/special interest stellar.png,StellarSymbols,special interest,a nine-pointed gold star with a heart in it.
robot autism ot.png,Ottertime,robot autism (reclaimed),a dark gray robot with a green antenna smiling. On their chest is the red infinity sign that is associated with autism.
level 3 autism ot.png,Ottertime,level 3 autism,"on the left is an indigo block with a dark indigo 3 inside above purple and pink blocks, all of which are above a red infinity sign. On the right is a smiling white and teal person with bell's palsy sitting in a gray wheelchair, wearing light gray afos with teal polka dots and stars, and holding a light gray letterboard"
stars are my special interest rc.png,Bear,stars are my special interest,"A yellow person with a happy expression on their face and three speech bubbles coming from them. Inside the speech bubble from top to bottom are four yellow five-pointed stars, a depictions of space, and one large four-pointed star with two small five-pointed stars on either side of it."
sharks are my special interest rc.png,Bear,sharks are my special interest,"A yellow person with a happy expression on their face and three speech bubbles coming from them. Inside the speech bubble from top to bottom is a shark tail, a shark swimming, and a slightly curved shark tooth."
music is my special interest rc.png,Bear,music is my special interest,"A yellow person with a happy expression on their face and three speech bubbles coming from them. Inside the speech bubble from top to bottom is a purple eighth note, a trebel clef on some music bars, and three eighth notes."
you cannot become autistic fractals.png,Fractals,you cannot become autistic,a drawing of a desaturated yellow infinity with an x over it and a dark bluey arrow pointing to a bright gold infinity symbol. There is a red x over the arrow.
/Concepts/special interest ottertime.png,Ottertime,special interest,a pale yellow thought bubble with pink hearts and golden stars inside. On top of the bubble is a red infinity sign
orcas are my special interest rc.png,Bear,orcas are my special interest,"A yellow person with a happy expression on their face and three speech bubbles coming from them. Inside the speech bubble from top to bottom are an orca sticking their head out of the water, and orca breaching logo, and an orca's dorsal fin."
autism co-occurs with epilepsy crows.png,Crows & Ottertime,autism co-occurs with epilepsy just as much as it co-occurs with adhd,"Two Venn diagrams, one of autism with epilepsy and one of autism with adhd, between them is an equal sign"
you cannot become autistic later in life fractals.png,Fractals,you cannot become autistic later in life,a drawing of a desaturated yellow infinity with an x over it and a dark bluey arrow pointing to a bright gold infinity symbol. There is a red x over the arrow. Under the infinity symbol with the x is a dark blue baby and under the bright gold infinity symbol is a dark blue adult
/Phrases/tornados are my special interest budget.png,Bear,tornados are my special interest,"a yellow person happily talking. Next to them are three speech bubbles with a  grey funnel tornado in each. Inside the biggest speech bubble in the middle, next to the tornado, is a yellow exclamation mark"
your cant be trans autistic vixen.png,Vixen,you can't be transautistic,A red
vaccines cause autism fractals.png,Fractals,vaccines cause autism,A drawing of a glass medicine vile with a curly arrow pointing to an autism infinity symbol. The vile has a v and bardcode on it. The arrow transitions in colour from blue to a rich yellow.
vaccines do not cause autism fractals.png,Fractals,vaccines do not cause autism,A drawing of a glass medicine vile with a curly arrow pointing to an autism infinity symbol. There is a red x over the arrow and the vile has a v and bardcode on it. The arrow transitions in colour from blue to a rich yellow.
