Image URL,Credit,Caption,Alt text
chow chow.png,Kit,chow chow,"a brown and beige chow chow dog, sticking its tongue out. It is fluffy and has a purple-ish tongue."
foal m.png,M,foal,"a thin brown horse foal with black mane and tail, facing the right."
ferret meabh.png,Méabh,ferret,A drawing of a tan and dark brown ferret stading up. There are to blue stars next to it.
don't touch cone snail.png,Ani,don't touch cone snail,A drawing of a cone snail with a bright red X over it. The snail has a mostly brown shell but the front and back of the shell have splotches that are grayish white scattered about. The splotches are outlined in an off white color
fox budget.png,Bear,fox,"pixelated style drawing od a red fox with its snout down, it's tail and hindquarters are raised higher than its front half. It's has cream white markings on its face, chest, and tail along with warm brown markings on its legs and ears."
frogspawn.png,Nubs,frogspawn,A  group of shaded green pixle-art spheres with black translucent ovals in their middles
dumbo octopus budget.png,Bear,dumbo octopus,"A pixelated style drawing of a simplistic dumbo octopus, it's body is a light dull-ish red with a light orange-cream colored marks on its tentacles and ear fins"
frog egg.png,Nubs,frog egg,A shaded green pixle-art sphere with a black translucent oval in the middle.
giraffe.png,Kip,giraffe,a small giraffe with its tongue sticking out
fawn k9.png,K9,fawn,the head and shoulders of a dark brown spotted fawn without antler nubs
Green Blue Shelled Snail Rory.png,Rory,Green Blue Shelled Snail,A drawing of a snail with a green-blue shell
Jellyfish Rory.png,Rory,Jellyfish,three similar jellyfish in different colors. the top jellyfish starts with a reddish brown on its bell and lightens to orange in its tentacles. the second jellyfish starts with blue on its bell and teal on its bell and ends with purple tentacles. the third jellyfish is shades of dusky and light pink
filly m.png,M,filly,"a thin brown horse foal with black mane and tail, facing the right. to the top left is light pink venus symbol."
little brown bat.png,M,little brown bat,"a little brown bat (Myotis lucifugus) facing to the right, its mouth open. it is not in flight"
hamster budget.png,Bear,hamster,"A pixel style drawing of a beige-tan colored hamster, it's holding a sunflower seed with a mouth that looks like it's chewing"
foxes rory.png,Rory,foxes,"Top left is a Red fox, top right is a Bat-eared fox, middle is Fennec fox, bottom left is a Arctic fox, bottom right is a Gray fox"
hedgehog pheonix 1.png,Petri,hedgehog,"a drawing of a hedgehog with white fur, pink-ish legs, a brown nose, and brown quills with tan tips"
hedgehog pheonix 2.png,Petri,hedgehog,"a drawing of a hedgehog with tan fur, a brown nose, white paws, and blue quills."
freshwater fish rc.png,Bear,freshwater fish,a simple orange fish next to a green nonspecific plant when orange sparkles above some blue waves
humpback whale.png,M,humpback whale,"a humpback whale, facing to the left."
horseshoe crab dragon.png,Dragon,horseshoe crab,"a simplified digital illustration of an olive-coloured horseshoe crab, a chelicerate with a domed, horseshoe-shaped body and a narrow, straight tail"
frog.png,Ry,frog,A cartoonish green frog with swirls for eyes smiling.
mammals sparrow.png,Rory,mammals,"A brown small dog, a little grey mouse, and an orca."
humuhumunukunukuapua.png,M,humuhumunukunukuapua'a,"a humuhumunukunukuapua'a, which is a reef fish that is mostly black, orange and yellow, with clear fins."
greenland shark.png,Ani,greenland shark,A silhouette of a Greenland Shark.
maned wolf dragon.png,Dragon,maned wolf,"a digital illustration maned wolf, a long-legged reddish canine with cream and dark brown markings and a ridge if longer dark fur between its shoulders. it is standing facing towards the right and looking left over its shoulder."
lemur m.png,M,lemur,"a ring-tailed lemur facing the right, tail raised and head turned partly to the viewer."
hoary fox fractals.png,Fractals,hoary fox,the head of a pale ginger fox with a boxy face and tall pointed ears that are a darker orange. It has sharp eyes that are a yellowy brown. It has pale fur around its snout and in its ears.
maned wolf five guys.png,The Five (+) Guys Collective,maned wolf,"A digital illustration of a maned wolf. it is facing the left, but with face turned toward viewer."
lizard ff.png,Fractals,lizard,a cream lizard with brown stripes down its back. It is has spikes all over.
horse.png,Petri,horse,"the head of a horse, facing forwards. it's light brown with a dark brown mane, black eyes, and white patch along its face."
maned wolf vixen.png,Vixen,maned wolf,"A simple digital illustration of a maned wolf. The maned wolf has a slender, tall build with reddish-brown fur covering most of its body. Its neck and shoulders feature a darker brown mane-like patch of fur, characteristic of the species."
leopard.png,Plum,leopard,A drawing of a leopard’s head.
horse talksense.png,TalkSense,horse,a black horse.
meow.png,Rae,meow,"a black cat with a big head, a happy expression, and a red collar. There’s a speech bubble coming from the cat."
lobster.png,Gleepglorpian,lobster,a red lobster.
highland cow.png,K9Emote,highland cow,a standing highland cow with a bell around its neck
mole inh.png,InsertNameHere,mole,a little grey mole.
Mollusks Rory.png,Rory,Mollusks,"4 mollusks, top left is a red octopus, top right is a nautilus, bottom left is a sea lemon (sea slug), and bottom right is a green-blue shelled snail"
impala m.png,M,impala,A side view of an impala with long horns facing the left.
leopard shark.png,Pheonix,leopard shark,Drawing of a leopard shark from multiple perspectives one shows it from the top one is from the side and the last one is from the bottom. The shark has a light brown coloration and dark brown stripes and dots on the top and sides of it but its bottom is white
malayan tapir 1.png,M,Malayan tapir,a Malayan tapir drawn with some shading.
koi fish rc.png,Bear,koi fish,a white koi fish with orangey brown spots and black spots. the fish has little black whiskers
nautilus Rory.png,Rory,Nautilus,A drawing of a nautilus
malayan tapir 2.png,M,Malayan tapir,a Malayan tapir drawn without shading.
mole.png,M,mole,A European mole poking its head and hands out of its molehill.
onager animal m.png,M,onager,a grazing onager (an equine mammal).
manta ray rc.png,Bear,manta ray,a blue-black manta ray with white markings and a medium length tail
orca vixen.png,Vixen,orca,A cartoon drawing of an orca with black and white markings.
orangutans m.png,M,orangutans,"A digital drawing of a mother and baby Bornean orangutan. the texture is paintd, but there are black outlines over it. the mother is standing on her four legs and the baby is on top of her, holding onto her."
mountain goats m.png,M,mountain goats,"two white mountain goats, an adult and a juvenile, climbing adark grey cliff face"
peregrine m.png,M,peregrine falcon,"an airborne peregrine falcon, viewed from the side, facing the left, wings up."
orca budget.png,Bear,orca,"A drawing of an orca, or killer whale, seen from the side. It has a black body with a white underside, and smaller white markings on is face and near its tail."
mossy frog m.png,M,mossy frog,a mossy frog.
pet ot.png,Ottertime,pet,a brown paw print. Above the paw print is a red collar with golden buckles and a golden tag.
polar bear k9.png,K9,polar bear,the face of a polar bear looking closely at the viewer.
naked mole rat m.png,M,naked mole rat,a naked mole rat facing the right
reindeer fractals.png,Fractals,reindeer,"the head of a reindeer. It has large antlers and is coloured in shades of grey and brown with a white chest, muzzle and ear fluff."
quoll.png,M,quoll,"quoll, leaning forwards."
nurse shark.png,M,nurse shark,a brown nurse shark facing the right.
rock hyrax m.png,M,rock hyrax,"a semi-shaded, black-outlined drawing of a rock hyrax, viewed lying down, at a 3/4 angle from above."
Ray Rory.png,Rory,Rays,three rays. the first is a small brown spotted stingray. the second is a dark grey mobula ray. the last is a blue manta ray
porcupine rae.png,Rae,porcupine,a cartoony brown porcupine with grey and light brown quills
Sea Lemon (Sea Slug) Rory.png,Rory,Sea Lemon (Sea Slug),A drawing of a yellow sea slug
Red Octopus Rory.png,Rory,Red Octopus,A drawing of a red octopus
pyjama slug.png,K9Emote,pyjama slug,"a pyjama slug, a kind of sea slug, with a cream-coloured heart in the corner of the image."
shrimp.png,K9,shrimp,a pink shrimp.
sea otter vixen.png,Vixen,sea otter,"A brown drawn sea otter otter lies facing left. It has a lighter chest, small ears, a dark nose, and lively eyes. Its body is long and sleek with a thick tail."
reptiles sparrow.png,Rory,reptiles,"a blue-green chameleon, a green-yellow snake, and a green lizard."
scarab beetle.png,M,scarab beetle,"a green, blue and red scarab beetle."
snake morphs.png,Ani,snake morphs,"a bunch of snakes in a row. All the snakes look slightly different from each other with varying lengths, widths, and colors."
saltwater fish rc.png,Bear,saltwater fish,"a simple orange fish next to some waves with a salt shaker, pointing down as if salting the water"
seahorse rc.png,Bear,seahorse,"a blue sea horse. it has a black eye, and a long face / nose pointing to the left. it has a protruding belly which is a lighter blue and has 4 horizontal lines going down the tummy. it’s tail extends under its belly and curls at the end. it has a sea shell like shaped fin on the right side of its body, and a long fin going from the top of its head down to its back, almost looking like a mohawk."
starfish rc.png,Bear,starfish,"a coral colored rounded star with a darker outline and shading, there are lighter dots scattered on the star as well"
scalloped hammerhead shark.png,M,scalloped hammerhead shark,"a scalloped hammerhead shark, seen mostly from below."
sea turtle rc.png,Bear,sea turtle,a sea turtle with a brown shell and darker green spots
thresher shark.png,Pheonix,thresher shark,"grey blue shark with white underside. There are some streaks of purple an yellow but they are very subtle. The shark has a big eye, and a very long tail fin like a ribbon. its dorsal fin is rounded, and its pectoral fins are a little long."
sea anemone m.png,M,sea anemone,a pink sea anemone with a black outline.
three toed box turtle.png,Plum,three-toed box turtle,"A drawing of a three-toed box turtle. It has dark brown scales with a lighter brown carapace. Yellow, orange, and red-orange spots as well as a few dark blotches cover its face and legs."
tree frog.png,Neon,tree frog,A basic green tree frog with a light green underbelly and a slightly smiling expression.
seal ottertime.png,OtterTime,seal,a ringed seal with blue spots and light green fur
turtle smolmoss 1.png,Smolmoss,turtle,A turtle mostly in its shell. it is green with a dark teal upper shell and light brown undershell.
salmon.png,K9Emotes,salmon,a vibrantly colured salmon. The image has a white outline.
sea turtle.png,Ani,sea turtle,"A silhouette of a baby sea turtle hatching out of its egg. The sea turtle is about half way out. Its head, one front flipper and the beginning of its body are visible sticking out of the egg."
turtle smolmoss 2.png,Smolmoss,turtle,"A turtle mostly in its shell. it is mint green with teal patches. its upper shell is light brown and has star-like patterns, and its lower shell is mint green."
sea plankton.png,Vixen,sea plankton,"a colorful, stylized depiction of a small aquatic plankton.it has a long, segmented body, and two large antennae extending outwards. The body features a mix of vibrant colors, including shades of blue, yellow, orange, and a red spot near the head area."
shrimp rc.png,Bear,shrimp,"a orange shrimp. it’s in a slight S shape, with the body being orange with a darker orange outline and 4 horizontal lines going down its body, it has a bunch of tiny orange legs, almost centipede like, and a darker orange-red tail fin. it has one big dark brown-black eye and two light orange antennae looking lines coming out from its face and slightly upwards and to the right, forming that top S shape"
sea sponge rc.png,Bear,sea sponge,"orangey yellow tube shapes that look like coral, they have darker orange texture on them. there’s 5 tube shapes in total"
/Nature/sharks aren't evil koda.png,Koda,sharks aren't evil,a stereotypical looking shark / great white looking shark turning to the left with a mean expression and red horns. there’s a red X next to and slightly under the shark
starfish.png,M,starfish,a common starfish.
sun bear 1.png,M,sun bear,"a sun bear sitting, facing the rightat a 3/4 angle. it has mostly fur that is vry dark brown, almost black. it has fur that is gold on its face and a chevron on its chest. the drawing has a white and cream outline."
stingray neon 1.png,Neon,stingray,"A grayish-tan stingray viewed from the side and slightly above, facing the left. The far wing is fully extended, with only a little of the near wing visible. Surrounding the stingray are bubbles."
sun bear.png,M,sun bear,"a sun bear sitting, facing the rightat a 3/4 angle. it has mostly fur that is vry dark brown, almost black. it has fur that is gold on its face and a chevron on its chest."
whale shark budget.png,Bear,whale shark,"A drawing of a whale shark, seen from a front-facing 3/4 angle. It has a dark, dappled, greyish-blue body with a whitish underside. Its face is very wide, and it has a long, open mouth."
stingray neon 2.png,Neon,stingray,"A grayish-tan stingray viewed from the side and slightly above, facing the left. The far wing is fully extended, with only a little of the near wing visible."
tadpole shrimp.png,Pheonix,tadpole shrimp,A light tan tadpole shrimp. The head looks a bit like a horseshoe crab with an articulated tail. The end of the tail forks.
white shark millie.png,Millie,white shark,A white shark smiling and facing the audience. there is a red cross-hatched line to the side.
squirrel rae.png,Rae,squirrel,a grey squirrel and an acorn
tilikum ottertime.png,Ottertime,Tilikum (orca),"tilikum the orca. He has a black body with white spots near his belly, mouth, and floppy dorsal fin. He also has a white, almost elliptical eyepatch. He is lifting his tail up."
wolverine.png,M,wolverine,"a drawing of a wolverine, standing and facing the right. the drawing has a thick black outline."
tropical fish rc.png,Bear,tropical fish,"a simple orange fish next to a simple, cartoony island with a palm tree and some blue waves"
vaquita.png,Ani,vaquita,A silhouette of a vaquita
zebra shark pup.png,M,zebra shark pup,"a juvenile zebra shark, or zebra shark 'pup'. it is small and long, with a stripe pattern like a zebra's in dark brown and white."
whales legless rat.png,legless rat,whales,"black outlines, the whale at the top is dark blue with a light blue under part and a closed mouth, the whale on the bottom is a whale shark with an open mouth"
whale budget.png,Bear,whale,"A drawing of a humpback whale, seen from the side, with colored outlines. It has a dark, greyish-indigo body with a whitish underside."
whale shark koda.png,Koda,whale shark,"a semi derpy cartoony whale shark. its dark blue with a lighter white underbelly and has white star like spots on its back, its mouth is open wide"
tonto wolf.png,Tonto,wolf,A grey and brown wolf facing to the left.
wild rat rc.png,Bear,wild rat,a painterly style drawing of a grey-brown rat with dirty pink ears and tail
