Image URL,Credit,Caption,Alt text
classwork meowing.png,meowing-emojis,classwork,a piece of paper in front of a school desk
class meowing.png,meowing-emojis,class,A school desk and a clock.
class pheonix 2.png,Pheonix,class,"a blue circle surrounding 3 people on the bottom, from left to right green skin and darker green outlines, yellow skin and brown outlines, purple skin and darker purple outlines. Above those is a grey graduation cap with black outline"
desk meowing.png,meowing-emojis,desk,A school desk.
classroom pheonix 1.png,Pheonix,classroom,"a blue outline of a room, there’s a black graduation cap at the top of the room. there’s a tan board with black writing on it on the wall with a purple person pointing to it. there’s 3 other figures looking at the board, green, pink, and yellow and they’re all outlined in white."
class period chrome.png,cytochrome-sea,class period,image of a purple dog sitting at a desk writing on paper. a clock with a highlighted section is in the corner
doctorate.png,M,doctorate,A piece of paper with three gold stripes. above it is a mortarboard with a gold tassel.
college pheonix 2.png,Pheonix,college,"There is a graduation cap sitting above an open book inside a house-shaped frame. The outline of the house is light purple, the roof is dark purple. The book has a blue cover and is lying flat with its pages facing up. The image has light line art."
classroom pheonix 2.png,Pheonix,classroom,"a light blue outline of a room, there’s a grey graduation cap outlined in white at the top of the room. there’s a dark brown board with white writing on it on the wall with a purple person outlined in lighter purple pointing to it. there’s 3 other figures looking at the board, green, pink, and yellow and they’re all outlined in black."
drama class legless rat.png,legless rat,drama class,"a whiteboard in the top right with comedy and tradgedy masks to the left. underneath that is a music line with notes, and to the left of that is a stage"
drivers ed tcc.png,TCC-mojis,Drivers Ed,A gray steering wheel with a graduation cap that has a tassel hanging down on the left side.
college pheonix 1.png,Pheonix,college,There is a graduation cap sitting above an open book inside a purple house-shaped frame with thick roof. The book has a blue cover and is lying flat with its pages facing up. The image has dark line art.
game design class meowing.png,meowing-emojis,game design class,A school desk with a game controller and a pencil.
earth science class meowing.png,meowing-emojis,earth science class,A school desk with a globe and a flask.
degree.png,M,degree,A blank piece of paper. above it is a mortarboard with a dark grey tassel.
history class legless rat.png,legless rat,history class,"in the top right is a whiteboard with lines and squiggles, to the left on that is a clock. underneath everything is a timeline with an open book above it and a arrow pointing right beneath it [end ID]
woodworking class"
ela language arts class legless rat.png,legless rat,ELA / language arts class,"black outlines, in the top right a whiteboard with scribbles and shapes, on the top left is an open  book with a yellow-green cover, beneath it is a row of standing books from left to right, a red one, a green one and a blue one. to the right of that is a blue pen writing on a paper"
drop out dusty.png,Dusty,drop out,"A dark gray stair case to a graduation cap, with a red arrow going up it and on the second step pointing downwards, off of the stairs."
homework leaf.png,Leaf,homework,"a yellow house shape, inside there is a white sheet of paper with dots and lines to represent writing and green ticks and red crosses."
high school meowing.png,meowing-emojis,high school,a schoolhouse with a long red upwards arrow beside it.
flowchart.png,Leaf,flowchart,"a flowchart with different shapes in light colours connected by arrows, there are labels in the shapes and next to some of the arrows, represented by squiggles"
inclusive education m.png,M,inclusive education,"A book, representing curriculum, and a stack of blocks and a fidget spinner, representing individualisation and supports."
iep fg 1.png,froggygolem,IEP,a green sheet of paper with three bullet points with down arrows between them with the letters 'IEP' at the top.
home ec fcs legless rat.png,legless rat,home ec/FCS,"in the top left is a whiteboard with scribbles and shapes, beneath that on the left is a silver pot and to the left of that is a tan sewing machine"
i need help with school vixen.png,Vixen,I need help with school,"on the right there is a grey wolf sitting at a brown table, on the left side there is a yellow wolf standing by the table,by, there is a green speech bubble with spikes coming from the grey wolf with an image of a school, there is a blue speech bubble from the other wolf replying with the ASL symbol for help."
iep fg 2.png,froggygolem,IEP,a green sheet of paper with three bullet points with down arrows between them with a triangle at the top.
homeschool.png,Esrah,homeschool,"a child sitting at a desk in a home with “1+1” written on a poster on the wall. The home is a stereotypical house with tan walls and a chimney, and the child has brown skin and dark hair, wearing a blue shirt and green pants."
need help with ELA vixen.png,Vixen,I need help with ELA,"on the left is two paws doing the ASL for help, on the right is a blue textbook with the text"
integrated education m.png,M,integrated education,"on the left side is are a happy and sad face, representing behaviour management, a pile of blocks, representing simplistic lessons, and a fidget spinner, represent supports. on the right side is a book, representing curriculum, and a ruler, representing standardised assessments and expectations. the two aren't mixed, but there isn't a barrier between them."
lecturer.png,Petri & M,lecturer,A digitally drawn image of a person holding chalk and standing next to a grey chalkboard.
need help with math vixen.png,Vixen,I need help with math,"on the left is two paws doing the ASL for help, on the right is a blue textbook with the text"
lecture.png,Petri & M,lecture,A digitally drawn image of a person holding chalk and standing next to a teal chalkboard.
mainstream school m.png,M,mainstream school,"a book, representing curriculum, and a ruler, representing standardised assessments and expectations."
montessori 1.png,Esrah,Montessori,"a child sitting on the floor of a home next to a tower of pink blocks. On the wall next to them are two blue sandpaper cards with “a” and “1” written on them. The child has brown skin and dark hair, and wears a blue shirt and green pants."
my class ends chrome.png,cytochrome-sea,my class ends at,a purple dog sitting at a desk writing on paper. a clock with a green highlighted section is in the corner
middle school meowing.png,meowing-emojis,middle school,a schoolhouse with a short double-sided horizontal arrow beside it.
naplan m.png,M,NAPLAN,"a piece of paper with a blue shape of Australia on it, and three rows of multiple-choice bubbles, which each have one bubble filled in. To the side is an orange thought cloud with scribbles represnting words, and a blue division sign."
masters degree.png,M,master's degree,A piece of paper with two black stripes. above it is a mortarboard with a black tassel.
montessori.png,Esrah,Montessori,"A child kneeling on the floor of a home with Montessori teaching tools around them, including rainbow blocks and number and letter cards on a shelf. The home is a generic house with tan walls and a chimney. The child has brown skin and dark hair, and wears a blue shirt and green pants."
school fg.png,froggygolem,school,a brown house shape containing three head that are blue green and purple. Above the heads is a combination speech and thought bubble with colored basic shapes in it.
math class legless rat.png,legless rat,math class,"black outlines, in the top right a whiteboard with scribbles and shapes, in the top left is a red plus sign, below that is a dark grey calculator and to the right of that is a blue division symbol"
my class starts chrome.png,cytochrome-sea,my class starts at,a purple dog sitting at a desk writing on paper. a clock with a red highlighted section is in the corner
school pheonix 1.png,Pheonix,school,There is a red apple sitting above an open book inside a blue house-shaped frame with thick roof. The book has a purple cover and is lying flat with its pages facing up. The image has dark line art.
online school.png,Esrah,online school,"a black laptop displaying a picture of a graduation cap. Behind it are a cloud and a graphed globe, to symbolize the internet."
private school legless rat.png,legless rat,private school,a blue schoolhouse with a grey roof and brown doors in the middle. above that is a open book with a yellow cover and above that is a clock. in the top right is a green dollar sign
school pheonix 2.png,Pheonix,school,"There is a red apple sitting above an open book inside a house-shaped frame. The outline of the house is light blue, the roof is dark blue. The book has a purple cover and is lying flat with its pages facing up. The image has light line art."
primary school meowing.png,meowing-emojis,primary school,a schoolhouse with an ABC in front of it.
private school rae.png,Rae,private school,a nondescript but dark skinned student stands on a lawn in front of a large building. The student has a green and white uniform with a black necktie.
special education ottertime.png,Ottertime,special education,"a small yellow/cream colored building with a red/pink roof and a bell underneath the roof. there's an emoji-yellow person with headphones sitting in a chair at a desk, the disability pride flag on the wall and beneath that are two math equations on a white board."
school dropout vixen.png,Vixen,school dropout,"a simple drawing of a school building with a green arrow pointing downwards above it. The school building has a red roof, a clock with a bell on the front, and windows on the sides."
public school legless rat.png,legless rat,public school,a blue schoolhouse with a grey roof and brown doors in the middle. above that is a open book with a yellow cover and above that is a clock. in the top right is a group a yellow people
special education rae.png,Rae,special education,"a book, some math symbols, a pencil, and an apple. The book has the disability sun symbol on it."
special school m.png,M,special school,"a happy and sad face, representing behaviour management, a pile of blocks, representing simplistic lessons, and a fidget spinner, represent supports."
school meowing.png,meowing-emojis,school,A schoolhouse.
spelling bee.png,M,spelling bee,"A slightly cartoony bumble bee on top of a brown, rectangular that has blank lines indicating where letters go."
sped fg.png,froggygolem,SPED,a brown house shape containing three heads. Above the heads is a combination speech and thought bubble with colored basic shapes in it. The bottom overlaps a brown rectangle. At the top is a yellow star on a brown tag.
segregated education m.png,M,segregated education,"on the left side is are a happy and sad face, representing behaviour management, a pile of blocks, representing simplistic lessons, and a fidget spinner, represent supports. on the right side is a book, representing curriculum, and a ruler, representing standardised assessments and expectations. there is a big grey fence between the two sides, with silver 'x's lke barbed wire on top."
study hall creature's creations.png,Creature's creations,study hall,"Three people sitting at school desks. The one on the left is holding a pink aac device with a label that says aac. To the right a person on looking at them, and typing on a Chromebook. To the right of them is a person wearing a pink hijab and working on homework. Behind them is a chalkboard with a person sitting and a clock"
student id.png,Doctor Disco,student ID,A blue and white student ID
subject choices.png,Leaf,subject choices,a light brown crossroads. The left side leads to an orange box with a paintbrush and canvas. The right side leads to a blue box with a computer.
teacher 1.png,Petri,teacher,A digitally drawn image of a wheelchair user holding chalk and sitting next to a chalkboard.
source rae.png,Rae,source,a blue book with a periwinkle scribble and a 2 on the cover to look like a citation. An arrow points to a paper with more periwinkle scribbles and another 2
teacher 2.png,Petri,teacher,A digitally drawn image of a person holding chalk and standing next to a chalkboard. their skin is emoji yellow
theory m.png,M,theory,"A white thought bubble with an open, grey-spined book behind it, with lots of lines representing text."
teacher 2 rec.png,Petri & M,teacher,A digitally drawn image of a person holding chalk and standing next to a chalkboard. their skin is desaturated emoji yellow
test legless rat 1.png,legless rat,test,a white piece of paper with writing on it and two fill in the bubble questions and one writing question. the questions are filled in
uni.png,M,university,"A large book inside a stone entrance arch, on grass."
un school.png,Esrah,un-school,"A child kneeling on the floor of a home with rainbow blocks next to them. They have a crossed out thought bubble with “1+1” written in it, to show that they aren’t being taught math. The home is a generic house with tan walls and a chimney. The child has brown skin and dark hair, and wears a blue shirt and green pants."
test legless rat 2.png,legless rat,test,a white piece of paper with writing on it and two fill in the bubble questions and one writing question.
whiteboard legless rat.png,legless rat,whiteboard,"a whiteboard with shapes and scribbles in black blue and red, underneath that is 3 markers in blue black and red"
woodworking class legless rat.png,legless rat,woodworking class,in the top right is a whiteboard with scribbles and shapes. beneath that is a saw with an orange handle cutting a plank of wood
university pheonix 1.png,Pheonix,university,There is a graduation cap sitting above an open book inside a brown house-shaped frame with thick roof. The book has a blue cover and is lying flat with its pages facing up. The image has dark line art.
university pheonix 2.png,Pheonix,university,"There is a graduation cap sitting above an open book inside a house-shaped frame. The outline of the house is off white, the roof is brown. The book has a blue cover and is lying flat with its pages facing up. The image has light line art."
