Image URL,Credit,Caption,Alt text
don't touch my glasses ottertime.png,OtterTime,don't touch my glasses,a grey and blue paw touching a pair of grey glasses. Over that is a red circle with a line through it
i can't unmask fever.png,Bear,I can't unmask,"a yellow-orange person with a red nose and an upset expression, they are holding a bright yellow smiling mask. a blue arrow with a red x over it is coming from the person and pointing at the mask"
not a burden.png,M,I am not a burden,"a green figure with an arrow pointing to them, two red 'x's, and a blue figure strugglng to carry a heavy red weight."
don't use delusional as an insult.png,Esrah,don't use delusional as an insult,A person with a snarky expression pointing. They have a speech bubble with a multicolored blob to represent delusions. A crossed out red circle points to this action.
i cant breathe through my nose Petri.png,Petri,I can't breathe through my nose,"a drawing of a large yellow nose. two brown arrows underneath the nostrils point towards the nostrils, and two light brown ones point away, symbolizing breathing. there is a red X next to the nose."
i need my disability aids neon.png,Neon,I need my disability aids,"A blue hand with the palm facing up, above it is two bubbles, one large, one small, and a red exclamation point. In the large bubble is a symbol of a person in a wheelchair, in the smaller bubble is an aac tablet and communicating cards, above both those there is a disability sun symbol."
go green for cerebal palsey vixen 1.png,Vixen,go green for cerebal palsy,"a green butterfly incorporating an awareness ribbon in its design, with the text Go Green For Cerebral Palsy arched above and below the butterfly in green."
i deserve to live in the community dtcd.png,dtcd,I deserve to live in the community,"two people, one using a wheelchair and one standing, in front of three buildings: a house, an apartment building, and a store."
I need to keep my backpack with me because of my disability 1.png,Plum,I need to keep my backpack with me because of my disability,A drawing of a blue and teal backpack and a spiky speech bubble containing a red exclamation point and the disability/handicap symbol consisting of a blue pictogram of a wheelchair user.
hand over hand.png,M,hand over hand,"a hand with a lighter hand over it, with a curved green arrow indicating from the higher hand to the lower one."
i deserve to communicate chrome.png,Chrome,I deserve to communicate,a red arrow points from a blue shield with a yellow star to a pink AAC tablet
I need to keep my backpack with me because of my disability 4.png,Plum,I need to keep my backpack with me because of my disability,"A drawing of a grey backpack and a spiky speech bubble containing a ref exclamation point and the disabled sun symbol. The disabled sun symbol is a large ring with a small dot inside, and it has been colored to match the disability pride flag with diagonal red, yellow, white, blue, and green stripes over a dark grey field."
i am deaf chrome.png,cytochrome-sea,I am D/deaf,image of a red arrow pointing from a crossed out ear to a blue dog
I communicate in autistic ways and can’t change that fractals 1.png,Fractals,I communicate in autistic ways and can’t change that,"a drawing of 4 modes of communication with a gold infinity symbol over them and in the bottom right two arrows forming a circle with a red x in the middle . In the top left corner is a speech bubble with gibberish text, in the top right is two purple hands signing something nonspecific, in the bottom left is a paper and pen with gibberish text and in the bottom right is an AAC device with buttons in yellow, purple and greys"
i won't perform my disability in order to be believed esrah 1.png,Esrah,I won’t perform my disability in order to be believed,"a stage with red and yellow curtains framing a blue square with an active wheelchair user symbol. A person looks at the stage, and a thought bubble coming off them has a green checkmark inside it. Below all this is a large red X."
i am not deaf chrome.png,cytochrome-sea,I am not D/deaf,image of a red arrow pointing from a crossed out ear to a blue dog with a red x next to it
I communicate in autistic ways and can’t change that fractals 2.png,Fractals,I communicate in autistic ways and can’t change that,"a drawing of 3 modes of communication with a gold infinity symbol over them and in the bottom right two arrows forming a circle with a red x in the middle . In the top left corner is a speech bubble with gibberish text, in the top right is two purple hands signing something nonspecific, and in the bottom left is a paper and pen with gibberish text"
i won't perform my disability in order to be believed esrah 2.png,Esrah,I won’t perform my disability in order to be believed,"a stage with red and yellow curtains framing a square with the disability flag on it. A person looks at the stage, and a thought bubble coming off them has a green checkmark inside it. Below all this is a large red X."
i cant breathe through my nose 2 Petri.png,Petri,I can't breathe through my nose,"a drawing of a large yellow nose. two black arrows underneath the nostrils point towards the nostrils, and two point away, symbolizing breathing. there is a black X next to the nose."
dislike eye contact 2.png,K9,I don't like eye contact,"an uncomfortable white figure, a crossed out seeing eye to the side of them. they are looking towards it anxiously."
liking something is not addiction legless rat.png,Legless Rat,Liking Something Isn't Addiction,"a black outined yellow hand doing thumbs up surrounded by a white circle with black dotted lines, to the left of a black does not equal sign, above a yellow person putting a green ball in their mouth to the right of 4 thought bubbles of said green ball"
dislike eye contact 1.png,K9,I don't like eye contact,"an uncomfortable emoji yellow figure, a crossed out seeing eye to the side of them. they are looking towards it anxiously."
i'm not lazy i'm disabled ottertime.png,Ottertime,"I'm not lazy, I'm disabled","on the bottom left corner is an annoyed white person with ear defenders and forearm crutches, aswell as the disability sun on their chest. On the top right corner is a white person sleeping on a dark teal sofa. Between the two is a gray arrow pointing to the top right corner, and on that arrow is a red X"
Memory Issues Arent Gaslighting Esrah.png,Esrah,memory issues are not gaslighting,"a lit lightbulb in a thought bubble that has holes and gaps in it, followed by a red does not equal sign. Below these are another lit lightbulb, and a speech bubble with an unlit lightbulb in it"
im not crazy i have ppd vixen.png,Vixen,"I'm not crazy, I have PPD","a dizzy-faced emoji with spiral eyes and its tongue sticking out, circled and crossed out with a red line, a green arrow pointing from the crossed-out emoji to a cute, yellow anthropomorphic creature with fluffy ears and a happy expression. The creature is holding a pink heart with the symbol of a rainbow person inside with a spiral face and eyes looking at them around them."
im not crazy i have psychosis vixen.png,Vixen,"I'm not crazy, I have psychosis","a dizzy-faced emoji with spiral eyes and its tongue sticking out, circled and crossed out with a red line, a green arrow pointing from the crossed-out emoji to a cute, yellow anthropomorphic creature with fluffy ears and a happy expression. The creature is holding a pink heart with the symbol of a rainbow person inside with a spiral above their head"
im not crazy im schizophrenic vixen.png,Vixen,"I'm not crazy, I'm schizophrenic","a dizzy-faced emoji with spiral eyes and its tongue sticking out, circled and crossed out with a red line, a green arrow pointing from the crossed-out emoji to a cute, yellow anthropomorphic creature with fluffy ears and a happy expression. The creature is holding a pink heart with a rainbow schizophrenia symbol on the inside"
i don't want a cure.png,M,"I don't want a ""cure""",A red figure with arms crossed over their shoulders in an 'X'. to the right of them are two crossed bandaids or plasters with green sparkles around them
i will use my AAC whether you like it or not.png,Ottertime,i will use my AAC whether you like it or not,"on the left is a yellow hand touching a blue aac tablet, with a speech bubble and pink exclamation mark coming out of the aac tablet. On the right is a white thumbs up above a white thumbs down. Between the two is a orange-green gradient arrow splitting into two and pointing from the left to the right."
my aac will not change for your comfort sparrow.png,Rory,my AAC will not change for your comfort,A frowning person next to a green AAC device with two crossed out connected arrows above it
intelligent doesn't equal good.png,M,intelligent doesn't equal good,A brain above a 'does not equal' sign above a green check mark.
i need to have a water bottle with me because of my disability.png,Plum,I need to have a water bottle with me because of my disability,"Simple yellow person standing holding a light blue water bottle. An exclamation point and the disabled sun symbol are next to them, with an arrow pointing from the disabled sun to the water bottle in their hands."
my disability is not funny ot.png,Ottertime,my disability is not funny,"on the top left corner is the disability sun with the colors of the disability flag. On the bottom right corner is a laughing yellow face with orange lines for emphasis. Between the two is a arrow with a red X on top, pointing towards  the laughing face."
i'm not comfortable with ocd jokes.png,Petri,I'm not comfortable with OCD jokes,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing the OCD hourglass symbol and a laughing face with a green arrow pointing to it."
i need my glasses ottertime.png,OtterTime,I need my glasses,a pair of grey glasses surrounded by five yellow diamonds/rhombus
not hand over hand 2.png,M,not hand over hand,a hand with a lighter hand over it. there's a big red 'X' with a white outline over the image.
I'm on the verge of a meltdown.png,Vixen,I'm on the verge of a meltdown,"a curve that transitions in color from green on the left to yellow, orange, and finally red to black on the right. The line peaks at the red section, where a red exclamation mark is, After this peak, the line sharply drops down to zigzags erratically. it has a red arrow pointing at the peak."
I need to bring snacks because of my disability 2.png,Plum,I need to bring snacks because of my disability,"A drawing of a backpack with one pocket open to show that it is filled with various snacks. Next to it is a spiky speech balloon with an exclamation point and the disability/handicap symbol that is a blue pictogram of a wheelchair user. The disability sun symbol is a big outer ring with a smaller dot inside, all colored to match the disability pride flag with grey, red, yellow, blue, and green. the backpack is teal, yellow, and purple with an argyle pattern, and a yellow star keychain dangles off the zipper."
/Self-Advocacy/never tell me to use my words.png,M,never tell me to use my words,A big red x over a speech bubble with a speech bubble inside it
going to have meltdown rc.png,Bear,I'm going to have a meltdown,"A distressed white and purple person flapping their hands. Next to them is a green-yellow-red gradient arrow pointing downwards, with yellow sparks and zig tags around the point of the arrow"
I need to keep my backpack with me because of my disability 2.png,Plum,I need to keep my backpack with me because of my disability,"A drawing of a teal and blue backpack and a spiky speech bubble containing a ref exclamation point and the disabled sun symbol. The disabled sun symbol is a large ring with a small dot inside, and it has been colored to match the disability pride flag with diagonal red, yellow, white, blue, and green stripes over a dark grey field."
nothing about us without us 1.png,Eldritch-Emojis,nothing about us without us,"multicolored symbols of different disabilities in one white circle, and multicolored dots outside another, smaller white circle."
I need to bring snacks because of my disability 1.png,Plum,I need to bring snacks because of my disability,"A drawing of a backpack with one pocket open to show that it is filled with various snacks. Next to it is a spiky speech balloon with an exclamation point and the disability sun symbol. The disability sun symbol is a big outer ring with a smaller dot inside, all colored to match the disability pride flag with grey, red, yellow, blue, and green. the backpack is teal, yellow, and purple with an argyle pattern, and a yellow star keychain dangles off the zipper."
loud hands m.png,M,loud hands,two flapping yellow hands in front of and framing a big red exclamation mark
people with schizophrenia aren't evil.png,Vixen,people with schizophrenia aren't evil,a yellow cat-like figure with the schizospec symbol in rainbow. on its face it has red horns and is holding a pitchfork it's sitting in a white circle with a red outline with a slash through it.
I need to keep my backpack with me because of my disability 3.png,Plum,I need to keep my backpack with me because of my disability,A drawing of a grey backpack and a spiky speech bubble containing a red exclamation point and the disability/handicap symbol consisting of a blue pictogram of a wheelchair user.
my aac is an extension of my body m.png,M,my AAC is an extension of my body,"a yellow figure and a yellow rectangle with purple borders and a whtie speech bubble, representing AAC. a purple arrow points from the AAC to the figure, and another one points from the figure to the AAC."
stop saying restarted.png,Esrah,stop saying restarted,a red octagon stop sign with a speech bubble on it. Inside the speech bubble is a green arrow circling back on itself to a 'start' button. The symbol has quotes around it to show it's standing in for another word.
i need to have my water bottle with me because of my disability plum 2.png,Plum,I need to have my water bottle with me because of my disability,"A drawing of a simplified yellow human holding a reusable plastic water bottle with two hands. Next to them is the disability sun symbol, which is a small circle inside a bigger ring, colored like the disability pride flag, followed by a red exclamation point. A red arrow goes from these symbols and points at the bottle the person is holding. The person is standing upright and has no facial features other than oblong dot eyes that don’t bear any particular expression. They are bald and don’t wear any clothing. Their hands are more akin to paws."
my disability does define me m.png,"M, adapted from Plum",my disability does define me,"a blue figure with the disability sun symbol on their chest, frowning and pointing to a disability sun symbol, which is on a dark rectangle to the left of them. both disability sun symbols are colord with the disability pride flag. a green arrow points from the rectangle to the blue figure."
nonverbal is not temporary r.png,Gleepglorpian,nonverbal is not temporary,red text that says 'nonverbal IS NOT temporary!!'
i need to have my water bottle with me in the heat because of my disability plum.png,Plum,I need to have my water bottle with me in the heat because of my disability,"A drawing of a simplified yellow human holding a reusable plastic water bottle with two hands. A stylized depiction of the sun is in the top left corner of the image. To the person’s right is the disability sun symbol, which is a small circle inside a bigger ring, colored like the disability pride flag, followed by a red exclamation point. A red arrow goes from these symbols and points at the bottle the person is holding. The person is standing upright and has no facial features other than oblong dot eyes that don’t bear any particular expression. They are bald and don’t wear any clothing. Their hands are more akin to paws."
my disability is not funny leo.png,Vincent,my disability is not funny,the blue disability symbol is on the left. in the middle is a red crossed out equal sign. on the right is a yellow person laughing
nonverbal is a permanant state rae.png,Rae,nonverbal is a permanent state,a yellow smiley face with an X over their mouth and a speech bubble with an ellipses in it. There’s a red infinity sign next to them.
intrusive thoughts are not desires chrome.png,cytochrome-sea,intrusive thoughts are not desires,a red arrow points from a sad grey thinking bubble has fiery arrows pointing into it to a pink heart w two red exclamation points coming off it and a rainbow arrow pointing back to the heart. there is a red x next to it
not sunglasses m.png,M,my glasses aren't sunglasses,a crossed-out arrow goes from a sun to a pair of somewhat tinted glasses.
nothing about us without us vixen.png,Vixen,nothing about us without us,"a stylized wheelchair symbol with an anthro wolf style, coloured with a textured gradient of the disability flag, accompanied by the phrase 'NOTHING ABOUT US WITHOUT US' in an arch around it in grey."
my aac is not a toy vixen.png,Vixen,my AAC is not a toy,"In the top left corner is a black AAC device, in the bottom right corner is a colorful stacking toy with a red circle with a line thru it on top, there is two arrows pointing from the AAC to the 'no toy' drawing."
narcissist doesn't equal abuser.png,Ani,narcissist doesn't equal abuser,"a large figure colored with the NPD pride colors, a not equals sign, and a small purple figure with a spiky red shape in a speech bubble"
pds are nd ottertime.png,Ottertime,personality disorders are neurodivergent,on the left is a rainbow lightbulb design with lines extenuating and two small leaves with a stem inside. On the right is the rainbow infinity symbol. Between the two is a green arrow pointing to the infinity symbol
my brain is apart of my body.png,Vinter,my brain is part of my body,"a yellow simplified full body character. inside their head is a red outline. a red arrow points from the head to a red circle outside the body, containing a simplified brain."
narcissists aren't monsters ot.png,Ottertime,narcissists aren't monsters,"on the left corner is a off white person with lavender cheeks with a yellow narcissus flower on their chest. On the right corner is a black furry creature with horns, claws, and three eyes. Between the two is a gray arrow pointing to the creature and on that arrow is a red X"
respect all disabled people ot.png,Ottertime,respect all disabled people,"a purple-pink gradient arrow pointing from a circle with a blue and lavender handshake to the disability sun with the colors of the disability flag. On the bottom right corner of the disability sun is a magenta infinity symbol, meaning all."
my disability doesn't make me a burden.png,M & Neon,my disability doesn't make me a burden,"a figure in the stripes of the disability pride flag with an arrow pointing to them, two red 'x's, and a blue figure strugglng to carry a heavy red weight."
npd doesn't make people evil ottertime.png,Ottertime,NPD doesn't make people evil,"the narcissus flower in the colors of the npd flag with red devil horns on top of it. Over that is a black X, showing it is wrong."
service dogs don't need ids ot.png,Ottertime,service dogs don't need IDs or registration papers,on one corner is a red id card with a paw where the middle pawpad is adisability sun on top of a paper with black squiggly lines representing words. On the other corner is a brown service dog wearing a red collar and a  red vest with the same paw-disability sun combination shape laying down. Between the two is a gray arrow pointing to the dog with a red X on top of the arrow
my other disability is a bad attitude m.png,M,my other disability is a bad attitude,"a frowning, stern yellow person flipping the viewer off, a plus sign coloured with the disability pride flag beside them. their hand has a red surround, and three red emphasis lines come from it."
not hand over hand 1.png,M,not hand over hand,a hand with a lighter hand over it. there's a big red 'X' with a black outline over the image.
sane people aren't better than psychotic people.png,Esrah,sane people aren't better than psychotic people,"A multicolored blob on a lower pedestal and a purple blob on a higher pedestal. The red blob is outlined in bronze, and the purple blob is outlined in yellow with sparkles around it. A red line crosses out the entire thing."
my speech disability isn't why i'm here m.png,M,my speech disability isn't why I'm here,"a speech bubble in front of a disability pride flag, with a crossed-out arrow pointing to a location marker."
nothing about us without us.png,Eldritch-Emojis,nothing about us without us,black symbols of different disabilities with the words 'nothing about us without us' in red.
